,comment,compound,negative,neutral,positive,whether_pos_or_neg
3305,Papa without malt ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
3306,The stage where I was so curious about why I decided to be Six Senses,0.4572,0.0,0.8,0.2,pos
3307,"I wasn't a Lovelyz fan, but in the meantime, I'm dying. I didn't think the ringing could work. I'm sorry.",-0.2337,0.163,0.837,0.0,neg
3308,I can't hide the waiting room reactions by editing .... lol,0.5136,0.0,0.649,0.351,pos
3309,I think there's a problem because the voice and the song don't fit well.,-0.6832,0.424,0.576,0.0,neg
3310,"Wow! Really tough and tough. Lupley fans, you just shield with diamonds. They say that it doesn't match theirs, but the weather gets cold soon. I feel like I'm nervous, I'm cold, my whole body is trembling, but I'm going to lose weight.",-0.7082,0.236,0.658,0.106,neg
3311,"This is the 4th place
Park Bom, I'm laughing for 4 kids",0.4939,0.0,0.758,0.242,pos
3312,Yoo Jiae really hahahaha,0.0,0.0,1.0,0.0,neu
3313,"It's funny that Hyejung smashes when the reaction is caught. Is it representing the viewers' mind? LOL 3:03, 4:46",0.7531,0.0,0.725,0.275,pos
3314,"Lovelyz-Don't think about your strengths and focus on changing the image. But it doesn't really focus on interpretation of the song, so it's literally no more than a cover song.
I didn't do this stage, and I'm not incompetent, but it wasn't arranged by the feeling of Lovelyz but it's far less than the original song.
Oh My Girl-Because I have my own thoughts, I know what kind of stage I need to take advantage of my strengths to get the best stage. So she interprets the songs as she feels and makes a perfect Oh My Girl stage.
The reason why I compare it with Oh My Girl is that the two groups would have similar problems anyway when the two groups swapped each other.
But oh my girl, will this song go like this? How do you feel about that song? I like this song. This is our advantage, so let's take advantage of this. In this way, I tried to make a good stage by adding my own strengths to the strengths of the opposing team's songs. The result was the best stage.
But Lovelyz has a similar concept, which is likely to come in sixth.
It seemed to be absent (the two groups are not a matter of being friendly) and the stage itself had no strategy at all. If Lovelyz had a contest with Oh My Girl, they would have been able to achieve their high scores if they had really interpreted their strengths, charms, and interpretations of the song correctly. I don't know why you think your rank is low when you sing Oh My Girl. Why do you think there's no match in the color of Lovelyz? I know that I wanted to do something different, but I didn't consider my strengths at all and changed my image.
Like I said, I wish I couldn't do the sixth sense. But it wasn't just Sixth Sense, but Beagirl didn't show enough ability to erase it, so it was only comparable to Beagirl.
What was Lovely Six's Sixth Sense?
The original song was really powerful and proud, and if it was sexy, it was also sexy
In the beginning, it was difficult to handle this song with the thin tone and vocals of Yu Ji-ae, elite, and Seo Ji-su. But I didn't arrange for the members.
(It's hard to arrange this song like that in the first place.)
And I can't think of a wink or gesture in the middle that this song is not interpreted at all.
So I just changed the image of the group
The merits of the group, the members' individual vocals, their skills, and the interpretation of the songs were not considered at all.
Those features are compared and mentioned to Oh My Girl who decided to sing each other in the contest.
Since 2011, when it was called the Ullim Girl Group, there was a lot of interest in this group.
I know very well that I want to change the concept, but to do so, I think it's really good to think about your strengths, attractiveness, and strategic stage composition.",0.9987,0.038,0.754,0.208,pos
3315,Huxol and Jin were so housed ... They were more powerful vocals than K. I wonder why they didn't leave the pop to them.,0.5008,0.0,0.832,0.168,pos
3316,Why does Lovelys do sixth sense that no one wants to touch? ... Even if Mamamu is going to ... Hmm ... Papa ~ ♡ Paap ~ ♡ Do you want to last? Ao Ana Park Bom Mamamu I don't have any words ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.3094,0.06,0.91,0.03,neg
3317,The temperature difference between Kay and Seo Ji Soo is so great ... only Su Ji Soo understands the original song. Kay laughs and sings.,0.8943,0.0,0.672,0.328,pos
3318,"Look at the AOA look. LOL's professional and AOA's getting better. When I pop, I'm Kim Pak .... Ryu Sujeong and Izu and Baby Soul? I think you've done the best. How",0.7964,0.0,0.798,0.202,pos
3319,"Lovelyz image I want to break away from the concept of girl crush and hard and motivated I know well, but I feel like I'm not catching the pint ㅠㅠ It would be nice to show the girl crush while showing their colors.",0.8047,0.092,0.666,0.242,pos
3320,"Why the hell are you doing sixth sense? I was surprised because I wasn't so hot, and visually, America was the best suited. Why did you choose a song that doesn't suit your singing ability or group identity? I watched nervously all the time ..... And Naver commented it was me too. I'm all over",0.3736,0.102,0.755,0.144,pos
3321,"No, I really don't understand why they're not.
The only thing you can do behind the scenes",-0.296,0.128,0.872,0.0,neg
3322,I feel like Oh My Girl.,0.3612,0.0,0.615,0.385,pos
3323,It looks like a wild drawing of a few wounds with a make-up on my face ㅋㅋ ㅋㅋㅋ To reveal all the skin and not one at all .... I don't have any charisma. Regretful,-0.1027,0.084,0.843,0.073,neg
3324,No. PLUS sixth sence What do you do if you give this part to Yuji Ae ... This sexy and the part we need to give a feeling like this is we're just a babe We're just in love ~ ☆ Hehe ~ ♡,0.8555,0.047,0.705,0.248,pos
3325,How much do you think kids don't cook?,0.0,0.0,1.0,0.0,neu
3326,"Every time I see the audience, I'm surprised because it's the same as otaku.",0.2263,0.0,0.863,0.137,pos
3327,"0:34 Dancebreak Wink
1:15 Crystal intro wink
1:49 Kay Sonkiss + Wink
1:55 Winner 2 consecutive winks
3:11 Winks
3:31 Crystal 2 consecutive winks
4:41 Crystal Treble Wink
4:43 Kay never misses a wink
4:51 Kay wasn't finished yet
5:13 Crystal Ending Wink
Do you have facial cramps in groups? I'm dropping one eye.",0.6669,0.0,0.898,0.102,pos
3328,I think it would have been better if I gave K-pop to Baby Soul.,0.4404,0.0,0.791,0.209,pos
3329,"Uh, I just leaned back from the beginning",0.0,0.0,1.0,0.0,neu
3330,"At least ideal part allocation
Main vocal: Baby Soul (Refraction full / don't even have malt and P ☆ P !!!!!!!
Lead vocal: Ryu Soo-jeong (Gain part / song feeling, but if the bass part quality noise Gain is Starbucks espresso, this could be Idiya Americano taste.)
Main Rapper: Seo Ji-soo (Single Rap / Bass, I just wished I had a solo, but I had analytical + ambition + facial expressions + clip, so ah ... Lovelyz, I could save as much as Seo Ji-su. )
Subvocal 1: Lee Mi-joo (Narsha Part 1 / Sweat drops on your thirsty face) If you take it personally, you feel tall because you are tall.
Sub vocals 2 elites (Narsha Part 2 / The touch you have ...) Um .. I admit that I'm a face madam. But assuming there is no pretend ... This is a rare case that is a strange sound all plus plus in terms of height and externality. In fact, without the visual maintenance.
Subvocal 3: Jin (Verse 2 Bridge Part, Last Part / Better Than a Love Motion) The eye itself is weak and the voice is a little loose, so the pitch itself is good for ventilation. nicety.
Sub vocal 4: Yoo Ji-ae (Verse 1 Bridge Part / popping good pay ..) I really worried a lot. First of all, this song is very upbeat .. Ugh .. But rather than using an avocal voice in the bass, the part that could hear and fly in the mid / high part would have been fine.)
Guest: Treble: K (힛 하 / / haha ​​~~~~~~~ / Treble: Should have focused on this part. The voice itself is light, so it does not match this song at all. But the treble is well drawn and it is better to store the power. .)
Lovelyz-Six Senses (Ideal Cover ver.)
(Surge Index)
Feel, Watch, P.L.U.S. Sixth sense
(Flow modification)
I can't be tamed, never don't touch, touch, rush it, rush it
Even from a distance, my eyes that cause you, light, guilty, guilty
(Already already)
Sweat on your thirsty face
Your flesh is on my sharp fingers
(Don't keep up)
the bubble in champagne
Popping good pain
(Surge Index)
no need to worry, love is just a game
(K)
Hit that high
Chorus Whole (Baby Soul)
Pop ~ (pop) Pop ~ (hoo hoo ~)
Music that will fill you and me
Pop ~ (pop) Pop ~ (hoo hoo ~)
More music than breathless breath
Pop ~ Pop ~
This feeling I want to share with you is more than emotion
(camp)
Better than the love motion
(Flow modification)
Don't stretch your hand as you please sit, sit, don't
Waiting for a gap, then kiss, kiss, frenchy, frenchy
(Elite)
I'll raise your nib a little higher
Leave you to the feeling that goes beyond that dimension
(camp)
Trapped inside the jungle
With two
(Surge Index)
(no need to worry, love is just a game)
(K)
Hit that high
(Baby Soul)
Pop ~ (pop) Pop ~ (hoo hoo ~)
Music that will fill you and me
Pop ~ (pop) Pop ~ (hoo hoo ~)
More music than breathless breath
Pop ~ Pop ~
This feeling I want to share with you is more than emotion
(Flow modification)
In a dream that hides your secret
(Surge Index)
I bleed like an unconscious
(Already already)
More free place
(Dont baby soul)
hey, live it up, right away, huh?
(Surge Index)
Follow me as I escort now
(New World) I can experience a dark experience
(Follow me) uh (Say my name) a little louder
You won't forget me, Sing it to me, baby!
(Follow me) Right! (say my name) Gracias!
Can you follow?
After hearing this, you won't forget
Other music will be boring now
(Raise arms!) Halt and fire!
(K)
Ah ~~~~~~~~~ /
(Super High) Chiahhh ~~~
(Baby Soul)
Pop ~ (pop) Pop ~ (hoo hoo ~)
Music that will fill you and me
Pop ~ (pop) Pop ~ (hoo hoo ~)
More music than breathless breath
Pop ~ Pop ~
This feeling I want to share with you is more than emotion
(camp)
Better than the love motion
Overall comment: Lovelyz is not suitable for power or sexy tone. However, semi-sexy is possible if the atmosphere is mainly tones such as the temperature of LABOUM. And there are a lot of members who have the voice tone of the upper part, so it can be well harmonized. In addition, physical is a play and a play, so if small members want to have a power concept, they should be prepared for the tall immigrant who is ready to go out of the ankle. Looking at the dance line, Nine Muses honestly feels like a baby girl in a fan meeting because it was physical superiority. And the rap part member is Baby Soul, but the main vocals go to the vocal cords, so the bass members Ji-soo Su and Lee Mi-joo have to work hard.
Lovelyz to look at
High soprano
(Aesthetic)
K (the high-pitched stability semi-vocal method, so it's definitely the top but it's a little unpleasant because of the nasal sound)
Yoo Ji-ae (Just a baby's voice. Ventilating voice. It may be licorice to someone, but it may seem like an irritating determinant to someone. .)
Mezzo Soprano
Baby Soul (If you look at the tone, the high-alto in the mid-range is also a scam rap that's good for the bass and treble soon.) It's a bit unfortunate that there aren't many songs in Lovez that are musically matched to Baby Soul.)
Jin (Myeongeun has a stable high pitched sound in the mid range, but the sound is loosely husky in the bass, and the voice tone is unstable due to the vocal cords released from the treble. You'll need to build more stamina and practice more breathing, so the tone will be cooler.)
Lee Mi-ju (I was surprised. Instinctively, the sound is tight. Actually, the voice itself can be heard as a bass sound, but it has a stable and powerful body that has the ability to be used in the mid-to-low range. The visuals are so noticeable that the voices sound normal, and because of the personality, I sometimes get excited and the voices are bouncing.
Mid (high alto)
Yein (Sometimes when I see Yee's voice, I have no feelings, because it comes out of the pitch of the knife, which is exactly the same calculation as Imizu. Strangely, it's just mid-range. The pitch is accurate, the voice is very even, and the slow tone is applied to the song. .)
Bass (alto)
Ryu Soo Jung (Actually, I'm surprised because I'm so good at this. Idol Husky voice friends with a good tone. It's good to listen. As the tone is eaten, the volume tone is bigger and more unique to K Baby Soul.
Bass (Contralto)
Seo Ji-soo (Singing ability objectively compared to other members. I sometimes saw a lower part than Yu Jiae because of the bass too much. It's very heavy and the other members go down to iced tea and badly caramel macchiato, but it's espresso alone, I think it's the dark horse of Lovelyz. I don't like the elements, I want to be more confident, and all Lovelyz fans like Jisoo !. Finally, the mid and high tone using the nasal sound is like a cat and mystery. Catch it.)",0.9992,0.071,0.753,0.176,pos
3331,It's also a colorful light,0.0,0.0,1.0,0.0,neu
3332,This stage is like the time when I saw a friend named Lee Won-jun suddenly make a heart on his head while calling his bloody tears.,0.2263,0.163,0.644,0.193,pos
3333,Ryu Soo-jung keeps on with Cain's part,0.0,0.0,1.0,0.0,neu
3334,"If it was this song, at least this stage would not have been evaluated as a shit.
But the problem is that there are original songs ... at least cover, or even if they were the songs of their choice, you need to respect them. I just covered it with the color of the centipede, but I'm not totally concerned about the original song. Why would the company not give permission when they were obsessed? It's a style that I've never done before, but what confidence is so full of ... Achu and Six Senses ... Rather, they're similar to theirs, but they can show different charms while maximizing their merits with other index My Girl songs. ㅋㅋ ㅋㅋㅋ That girl's crush looks cool It's a new look like this It's just ruined It's not like I'm not able to digest anything like a hidden card.
The problem with this group is that no one can say good things ;;;; I don't know what the merits of their group are .... I think it's just a problem and I think it will succeed if I change it. ㅋ ㅋㅋㅋ Really laughing at V app and blame the whole life ... !! I don't know who's next to me, but I'm laughing while I'm laughing. ㅋㅋ ㅋㅋㅋ It's an excuse. It was obvious to the public that there was no respect for the original song ㅋㅋㅋ ㅋㅋㅋ It's so ridiculous Yes, it seems that things I wanted to do is getting worse. Only steamed fans wanted to see the V app ㅋㅋ ㅋㅋ ㅋ will not be very entertaining.",0.9864,0.121,0.665,0.213,pos
3335,What does this steaming cola feel like,0.3612,0.0,0.706,0.294,pos
3336,"I saw hell's boombar, but the algorithm recommends this .......",0.3291,0.0,0.773,0.227,pos
3337,"If there's one day of rain, then I'll pop one day 욭 ㅌㅋㅋ ㅋㅋㅋ ㅋㅋㅋ Papa",0.0,0.0,1.0,0.0,neu
3338,"It's like a baby, because the original song is so strong",0.8419,0.0,0.436,0.564,pos
3339,"No, but I don't know how many times I see it, but every time I come in, I think of a new idea. Other groups confronted me by changing the lyrics to rap, performance, and arrangement that weren't in the original song. But if Six Sense really wanted to do it, it would not have been bad to change it a little bit to suit their color.",-0.12,0.093,0.851,0.056,neg
3340,This is Death Wink restaurant,-0.5994,0.494,0.506,0.0,neg
3341,"???: Kids, do you want to be a singer?",0.3094,0.0,0.756,0.244,pos
3342,"At the end of the Park Bom reaction, I saw the dance on the children's fire.",-0.34,0.146,0.854,0.0,neg
3343,"No, it's so funny 겤 ㅋㅎ ㅎㅋㅎㅋ In the comments, 'K-pop' has two meanings, and after reading that comment, the 'K-pop' that comes out at the end of the Queendom video",0.2484,0.066,0.838,0.096,pos
3344,It's not as smooth as this stage.,0.0,0.0,1.0,0.0,neu
3345,4:01 Gracia ~,0.0,0.0,1.0,0.0,neu
3346,"Thanks to the Queendam movie, I'm tired of traveling until the 1990s ^^",0.0,0.173,0.655,0.173,neu
3347,Ah ~~~~ I think,0.0,0.0,1.0,0.0,neu
3348,I'm going to look higher than V-girl six sense video to see how bad this performance is.,-0.5423,0.179,0.821,0.0,neg
3349,I think I'm coming all day to see the comments,0.0,0.0,1.0,0.0,neu
3350,I watch this video.,0.0,0.0,1.0,0.0,neu
3351,I wash off dishonor with today's goldensmith,0.0,0.0,1.0,0.0,neu
3352,Why did you hit Kay Paap and this is the first video,0.0,0.0,1.0,0.0,neu
3353,I'm finally crazy .. I have to come in once a day.,-0.34,0.211,0.789,0.0,neg
