,comment,compound,negative,neutral,positive,whether_pos_or_neg
5217,"I am so into Solar and Hwasa, like there's no going back to heterosexuality :/",-0.2732,0.254,0.608,0.138,neg
5218,This show needs sistar ,0.0,0.0,1.0,0.0,neu
5219,"Who here believe they will get the 1st place
",0.0,0.0,1.0,0.0,neu
5220,"This is it, it’s the time for Wheein to shine bright like a diamond, it’s time for the world to see how talented and precious she is. Once we Wheein, we can never wheeout ✨",0.93,0.0,0.654,0.346,pos
5221,"I'm so glad this is their song choice. I'm so happy Wheein is finally recognized for her heavily, soothing yet powerful and extremely well-controlled voice. I know Hwasa and Solar usually get the hype for their strong and unique vocals, but truthfully, Wheein always was my favorite vocalist. I could listen to her voice and not get tired for years.",0.9622,0.0,0.698,0.302,pos
5222,I swear NOTHING makes me happier than wheein getting recognized for her talent. NOTHING,-0.0454,0.237,0.596,0.167,neg
5223,This is a performance of a group who already reached the top and got NOTHING ELSE to prove to everyone. Mamamoo have the least to gain in this competition compared to the other groups.,0.6808,0.0,0.815,0.185,pos
5224,"WHEEINS VOICE CAN CALM THE ENTIRE UNIVERSE. THIS IS A VERY EMOTIONAL STAGE, THEY IMPACTED SO MUCH TO THE VIEWERS AND YES THIS IS MAMAMOO.",0.7089,0.0,0.753,0.247,pos
5225,"Everyone should know that singing with a lot of air like Wheein is very difficult to control and she is bloody killing it!
I can never stop be amazed by how amazing her voice and techniques are!",-0.7284,0.269,0.566,0.165,neg
5226,The only k-pop group I would love to see live in concert: Mamamoo.,0.6369,0.0,0.724,0.276,pos
5227,"Who thinks this should be drama ost
⬇️",0.0,0.0,1.0,0.0,neu
5228,"THEY ARE THE QUEEN OF VOCAL
 tap if you agree",0.3612,0.0,0.783,0.217,pos
5229,Wheein's talent is undeniable. She has a gift and I'm glad she was able to showcase it here. Her runs were pristine.,0.8271,0.0,0.674,0.326,pos
5230,Am I the only one that falls a little more in love with Whee In every time I see her?,0.6387,0.0,0.792,0.208,pos
5231,I'm not even a Moomoo and I cried. This was so touching :(,-0.6983,0.391,0.609,0.0,neg
5232,WHEEIN IS SO UNDERRATED SHE MAKES ME CRY,-0.4767,0.307,0.693,0.0,neg
5233,"mamamoo: screw the competition, we love our fans more",0.5859,0.111,0.556,0.333,pos
5234,"Other groups: LET’S GEAR UP AND IMPRESS THEM 
MAMAMOO : Let’s strip it all down & touch them with our SINCERITY 
AUTHENTIC MUMS the KPOP industry really DESERVES ",0.5622,0.0,0.873,0.127,pos
5235,"when wheein hit her first soft high note i started bawling my eyes out and i haven't been able to stop (literally. i know online we often say ""i'm crying"" but dont mean it - rest assured i can barely type this message through my tears)
her voice carries so much emotion",0.1531,0.072,0.864,0.064,neg
5236,"This is love letter to fans
rarely exist in this industry nowdays",0.6369,0.0,0.724,0.276,pos
5237,"Can we PLEASE talk about Wheein's runs?!?!?! I love songs like this that showcase her vocals, people need to know how angelic her voice is.",0.9032,0.0,0.653,0.347,pos
5238,they don’t even care about the competition they just wanna show moomoos their love ,0.8126,0.0,0.619,0.381,pos
5239,As called fandora.. They dedicated this for fans... not for competition... so lucky to be their fans,0.7661,0.0,0.694,0.306,pos
5240,"an old saying goes ""wheein's voice transcends the space-time continuum""",0.0,0.0,1.0,0.0,neu
5241,WHEEIN’S VOCALS ARE SLAYING MY GOD,0.2732,0.0,0.704,0.296,pos
5242,but wheein's voice is just like GOLD,0.5023,0.0,0.649,0.351,pos
5243,The way Bom looks at their performance is something else..its like she loves it and reminisces a part of her life..,0.7351,0.0,0.744,0.256,pos
5244,Bro how does Wheein look SO EFFORTLESS while singing THAT BEAUTIFULLY UGH MY HEART,0.2263,0.177,0.601,0.222,pos
5245,"Wheein is definitely this episode’s MVP!! Her voice and her look are all perfect  
Choosing this song is the best to show their love to fans and to each other. 
This song is so emotional  I feel teary every time hearing them sing this song on stage ❤️",0.9552,0.0,0.706,0.294,pos
5246,wheein’s been my favorite singer for so many years i wanna cry just seeing how amazing she is every time :’))),0.5719,0.115,0.632,0.253,pos
5247,Whee in's vocals are always so underrated but im glad she shine so much in here.,0.6124,0.0,0.789,0.211,pos
5248,WHEEIN 1:45 OH MY GOD,0.4278,0.0,0.585,0.415,pos
5249,"I'm not being biased, but every time WheeIn sing I feel like crying.
I really love them",0.7748,0.159,0.422,0.418,pos
5250,"Wheein's voice is so amazing, she had me crying",0.4149,0.207,0.468,0.325,pos
5251,Their voices are amazing but Wheein’s voice gave me major goosebumps,0.34,0.0,0.806,0.194,pos
5252,"When this song “I miss you” came out, it made me realize that Wheein is my bias. Her voice hit my soul the hardest. I fell hard for her lol",0.1027,0.137,0.776,0.087,neg
5253,Wheein’s runs are always unbelievably clean. Amazing ,0.7947,0.0,0.414,0.586,pos
5254,"I wheein-ed since their debut and never once wanted to whee-out. 
As a fan who deals with societal pressure, self-confidence, family drama, and anxiety (diagnosed a few yeara back), I've looked up to Wheein. Her growth, maturity, and strength inspires me. I admire her and her talent so much. This performance is now one of my favorites, all because I can understand the emotions Wheein projects through her silky voice.
Thank you for everything, Wheein. Mamamoo is so lucky to have you.",0.9679,0.041,0.69,0.27,pos
5255,"Hwasa and Wheein: Soul
Solar and Byul: Story

= Sincere love for Moomoos ",0.7845,0.0,0.592,0.408,pos
5256,"WHEEIN OMFG IM SPEECHLESS ❤️❤️
ITS LIKE BEING BACK ON IMMORTAL SONGS",0.7154,0.0,0.626,0.374,pos
5257,HIT LIKE IF THIS PERFORMANCE MADE YOU CRY,-0.1531,0.267,0.517,0.216,neg
5258,Wheein getting the love and recognition she deserves is my favorite song,0.802,0.0,0.581,0.419,pos
5259,*W H E E I N*,0.0,0.0,1.0,0.0,neu
5260,Wheein is a goddess,0.0,0.0,1.0,0.0,neu
5261,I didn't realize how beautiful & expressive Wheein's voice is 'til now..,-0.4847,0.259,0.741,0.0,neg
5262,"No much preperations, no performance, no back up dancers. Just a VCR, minimal props and MAMAMOO standing there, giving all their emotions just to tell their fans how much they miss and love them. But this performance has the biggest impact and gave me all the goosebumps. The whole song was the highlight, no particular part to choose as the highlight. And i'm fckn crying right now ",-0.0258,0.167,0.692,0.141,neg
5263,"THIS IS NOT COMPETITION, THIS IS A MAMAMOO’S CONCERT ❤️",0.0,0.0,1.0,0.0,neu
5264,"Man, Wheein is such a goddess when singing in falsetto. It's so hard omg.",-0.2183,0.135,0.865,0.0,neg
5265,Wheein falsetto is so beautiful!!!! I am deceased !!!!!!,0.0,0.0,1.0,0.0,neu
5266,HOO WHEEIN YOU WON ME. YOU WON ME,0.8126,0.0,0.448,0.552,pos
5267,I love the contrast between Solar's and Wheein's voices!!!!,0.7482,0.0,0.566,0.434,pos
5268,Wheein can choke me with her vocals cause oh god oh wow,0.34,0.19,0.489,0.321,pos
5269,"wheein’s voice just clears my mind, it’s so clean and soothing i feel it in my bones.",0.7472,0.0,0.639,0.361,pos
5270,"Once you Wheein, you can’t Wheeout",0.0,0.0,1.0,0.0,neu
5271,"Jung Wheein is not here to play. 
What a freaking damn good singer.",-0.5627,0.409,0.434,0.157,neg
5272,i still can't move on from Wheein's voice. its just so beautiful,0.7177,0.0,0.667,0.333,pos
5273,WHEEIN'S VOICE IS ALL I NEED IN MY LIFE!!!!,0.0,0.0,1.0,0.0,neu
5274,"Wheeins voice is out of this world, I love them all but there is something that Wi does with her voice that it leaves me in awe :0!! no wonder they asked if she would be ok with singing this song, it relies heavily on her, and Solar too <3,.
Hwasa's raspy voice adds a nice flavor to it and what can I saw for Moon, her rap and deep voice steal our moomoo hearts every time :). Moon gave the idea to do this song for the fans too, she will be a great future CEO n.n
This performence will stay forever with us.",0.8494,0.06,0.809,0.131,pos
5275,"*This is how many times you fell in love with MAMAMOO*
↓
↓
↓",0.6369,0.0,0.704,0.296,pos
5276,Omg Wheein literally slayed everyone with her first verses,0.0,0.0,1.0,0.0,neu
5277,yoooo wheein’s falsetto is insane + moonbyul’s beauty !!! I can’t believe ppl don’t talk about it more,0.4545,0.126,0.655,0.219,pos
5278,Wheein's voice seriously gives me shivers. Another legendary I Miss You performance to make moomoos cry ;w;,-0.6597,0.33,0.67,0.0,neg
5279,WheenIn has this crazy amazing voice...,0.2617,0.261,0.379,0.36,pos
5280,"i love wheein soft voice,
I love solar high note,
I love hwasa husky voice,
I love moonbyul rap,
I love mamamoo voices,
mamamoo such a complete group that can do everything.",0.9719,0.0,0.5,0.5,pos
5281,Wheein's voice is killing me. I'm crying,-0.8176,0.6,0.4,0.0,neg
5282,I like Wheein's voice so much...,0.3612,0.0,0.615,0.385,pos
5283,When Wheein held that noteeeeeee I got chills,0.0,0.0,1.0,0.0,neu
5284,The amount of control Wheein have on her voicedaebak,0.0,0.0,1.0,0.0,neu
5285,Wheein's voice is like silk!!!! So beautiful to listen to! Mamamoo is one of the most inspirational music groups!,0.9091,0.0,0.583,0.417,pos
5286,"When Solar asked Wheein if she’s ok with the song choice, I didn’t get why. But after watching this, I totally understand. It heavily relies on Wheein’s vocals. And she delivered gloriously. 4 vocal beasts in 1 group. Why are they in a battle of comebacks again???",0.6174,0.054,0.808,0.138,pos
5287,I feel like I'm descending into heaven listening to this 2019 version ,0.7003,0.0,0.608,0.392,pos
5288,Wheein getting the love and attention she deserves?? We have entered an alternate universe and i never wanna leave ,0.6916,0.0,0.737,0.263,pos
5289,Whee-in why u do this to my heart ,0.0,0.0,1.0,0.0,neu
5290,"please recognize wheein, her voice daaaang. her voice is so special and also wheein, mamamoo will always be the best girl group. periodt",0.8747,0.0,0.667,0.333,pos
5291,"wow Whee In really shined in this song, I would totally listen to her cover of this song!",0.6239,0.0,0.796,0.204,pos
5292,I always hungry with Wheein's voices,0.0,0.0,1.0,0.0,neu
5293,Omg Wheein's voice drive me crazy  such a beautiful voice,0.3612,0.18,0.526,0.293,pos
5294,"Nobody: “Most people seek perfect love”
Mamamoo and Moomoos: “We seek true love” ",0.7579,0.0,0.629,0.371,pos
5295,WHEEIN WIN! My Heart,0.7027,0.0,0.383,0.617,pos
5296,1:22 holy fuck wheein just went from someone i rarely noticed to my bias ♥,-0.5994,0.308,0.692,0.0,neg
5297,"Yuqi: Her voice is incredible.
Same sis. Same  Whee-in ",0.0,0.0,1.0,0.0,neu
5298,"wheein voice : 

",0.0,0.0,1.0,0.0,neu
5299,"Love their attitude: 
no matter if they aren't that big group band
they give the best, focus on their fans who really support them
What a big heart they are",0.8832,0.057,0.62,0.323,pos
5300,I miss you Whee-in ,-0.1531,0.444,0.556,0.0,neg
5301,wheein is so pretty i want to cry,0.3807,0.242,0.313,0.445,pos
5302,omg wheein is my ultimate bias someone fight me ,-0.4588,0.364,0.636,0.0,neg
5303,Wheein's voice made me cry ,-0.4767,0.437,0.563,0.0,neg
5304,I'm not a fan of mamamoo but i fall in love with wheein ,0.7445,0.091,0.553,0.356,pos
5305,"ONCE YOU wheenIN, U CANT wheenOUT. . Despite having the least screentime due to her schedule and being busy over album making, wheein definitely is the dark horse. Glad to have everyone appreciating her vocals in this vid.",0.8225,0.0,0.793,0.207,pos
5306,"Can someone tell me each of their names? I've heard their songs before, but never really got into them. After seeing this, I feel I should stan them.",0.0,0.0,1.0,0.0,neu
5307,"Wheein is the best singer and best dancer among the four.
.",0.8555,0.0,0.517,0.483,pos
5308,wheeins voice gives me the chills,0.0,0.0,1.0,0.0,neu
5309,I don't stan but I've always acknowledged their talents. Man the goosebumps,0.6124,0.0,0.714,0.286,pos
5310,I Love you to Mamamoo To Wheein your voice is like a breath of an air in this stressful world,0.4263,0.152,0.587,0.262,pos
5311,"Wheein's voice made me cry so much
They are all so so so so good
Mamamoo is seriously on another level",0.1578,0.176,0.661,0.162,neg
5312,"I think this is even better than the original version i listened to years ago lol 
Their vocal technique has improved so much",0.8779,0.0,0.605,0.395,pos
5313,Wheein's voice really dominated the performance man..,0.0,0.0,1.0,0.0,neu
5314,"wheein 


thats all i have to say :)",0.4588,0.0,0.667,0.333,pos
5315,Wheein's voice stuck in my head,-0.25,0.286,0.714,0.0,neg
5316,"It’s really meaningfull song. Though i’m not fan of MAMAMOO but i always look forward to their performance. Their voice, their gesture is really attractive. It's been a long time since I found a girl group capable of such a live song. I really like MAMAMOO. Hope they will grow more and more.
From Vietnam.",0.9446,0.024,0.72,0.256,pos
5317,i never get tired with this performance. wheein voiceee. has been hearing for hundred times but still got goosebumps everytime i heard her voice.,0.1786,0.0,0.925,0.075,pos
5318,"moomoo : ""so, how many radish you guys will harvest today?""
mamamoo : ""all of them""",0.0,0.0,1.0,0.0,neu
5319,"""We made it~"" 
~Mamamoo",0.0,0.0,1.0,0.0,neu
5320,"Can't stop crying even when the song ends, they always did that, they deliver their songs with emotions, even i don't understand the lyrics but their voices just shows how meaningful the song is.
Moomoos are so lucky! ",0.8857,0.0,0.743,0.257,pos
5321,WHEEINNNN ❤️,0.0,0.0,1.0,0.0,neu
5322,Can't wait to see the upcoming I live alone hwasa n wheein. They are so cute n I miss wheein's smile ,0.5405,0.167,0.559,0.274,pos
5323,0:40 Bom's face make me feel that she really miss 2NE1 so much.,-0.2247,0.136,0.864,0.0,neg
5324,They really put fans over competition. Moomoos the luckiest fan ever!,0.7574,0.0,0.581,0.419,pos
5325,Not a moomoo but I LITERALLY CRIED THROUGHOUT THE WHOLEEE VIDEO,-0.6704,0.36,0.64,0.0,neg
5326,wheein's ooooOOOO uuuuOOOOOuuuuuOOOOOOuuuuuuuuu so mesmerazing!,0.0,0.0,1.0,0.0,neu
5327,"Wheein i love u so much , you guys are amazing. I got goosebumps",0.8402,0.0,0.5,0.5,pos
5328,Why am i Crying? Im not even a fan. Im just a listener.,-0.6202,0.388,0.612,0.0,neg
5329,wheein's voice just killed autotune,-0.6705,0.529,0.471,0.0,neg
5330,"Such powerful vocals, one of the most talented kpop groups on the scene right now. This song in particular carries so much emotion",0.7501,0.0,0.767,0.233,pos
5331,Wheein's voice gave me goosebumps. Wow!,0.6239,0.0,0.55,0.45,pos
5332,After watching this video.. I search all about whee in.. I really love her voice.. ,0.6697,0.0,0.728,0.272,pos
5333,Wheein shining here,0.0,0.0,1.0,0.0,neu
5334,"PEOPLE!! Get in your positions, Wheein closed her eyes singing!! and MAMAMOO is after Moomoos!!",0.0,0.0,1.0,0.0,neu
5335,I just love this performance,0.6369,0.0,0.417,0.583,pos
5336,"I wheeinned, now i can't wheenout ",0.0,0.0,1.0,0.0,neu
5337,"Honestly, this is the only comment section where I don't feel bitter about a particular member getting more praises than the rest. 
Because we stan all 4.",0.8412,0.0,0.709,0.291,pos
5338,"Jung Wheein!!!! ❤
Please step on me, oh my god, what a voice TT",0.6776,0.0,0.642,0.358,pos
5339,Omg Wheein and Hwasa were so amazing! Gave me the chills. <3,0.8425,0.0,0.554,0.446,pos
5340,mamamoo is the best vocal this era girlgroup who agree??,0.7941,0.0,0.531,0.469,pos
5341,"Wow, SOLAR's voice is exploding.",0.5859,0.0,0.513,0.487,pos
5342,"Becoming a moomoo will be my best decision in MY LIFE I SWEAR, these angels brings the HEART TO US ALL, Being a moomoo is the MOST PROUD THING I’VE EVER DONE!!",0.8661,0.051,0.692,0.257,pos
5343,coming back for wheein's voice,0.0,0.0,1.0,0.0,neu
5344,"Let me appreciate Solar’s ‘ Hwasa’s and Moonbyul’s vocal as well

4 of them MADE THIS SONG PRICELESS",0.5859,0.0,0.745,0.255,pos
5345,"Everyone: Puts on a performance to get 1st place. 
Mamamoo: Puts on a performance for their fans. 
Me: Damn I stan the right group!",-0.4574,0.13,0.87,0.0,neg
5346,Whee in,0.0,0.0,1.0,0.0,neu
5347,"Even though I'm not a big fan of Mamamoo, but I have to admit I always liked their performance.  And to me this is a legend in Queendom.",0.6618,0.052,0.74,0.208,pos
5348,"It's amazing to see Solar, Wheein and Hwasa hitting high notes flawlessly, and Moonbyul takes care of the rap part easily as usual.",0.8807,0.0,0.629,0.371,pos
5349,"This is mamamoo, they always make me goosebump with every lyric coming out from their mouth ,luuv",0.0,0.0,1.0,0.0,neu
5350,I come here after watching I Love Too Mv to fully bawling my eyes remembering how much I love them. Never letting go ,0.8555,0.0,0.682,0.318,pos
5351,"Solar's voice evokes such a strong emotional response, I hear her voice and the soul that comes out of it and I just cry. This whole song is amazing",0.6808,0.092,0.651,0.257,pos
5352,"They should've won first place in this round, this is really unbeatable i have never been so addicted to a Korean song before",0.5719,0.0,0.844,0.156,pos
5353,"The first girlgroup that can make me cry by their song. Their voice ohmygod. Their performance tho, even tho i dont understand the lyricss ❤️❤️❤️",-0.4767,0.119,0.881,0.0,neg
5354,I completely fall in love with Wheein outfit.,0.6666,0.0,0.573,0.427,pos
5355,Feel so peace with amazing voice wheein,0.8341,0.0,0.389,0.611,pos
5356,"I love you, wheepup  get better day by day. ♥️",0.7964,0.0,0.496,0.504,pos
5357,Why they're cutting onions here ,-0.128,0.273,0.727,0.0,neg
