,comment,compound,negative,neutral,positive,whether_pos_or_neg
3961,Jilin,0.0,0.0,1.0,0.0,neu
3962,I didn't know what it was like to be thrilled by watching the stage of the idols. The children broke the prejudice against the idols and expanded the concept. I showed you who the queen was.,-0.1779,0.147,0.723,0.13,neg
3963,"The number one in my mind is children.
Queendom, Idol is not only in Korea.
I want to stretch out more.",0.1531,0.0,0.874,0.126,pos
3964,"roundly
This time, the shoe was amazing. I didn't have any shoe parts until I got out of Queendom.",0.5859,0.0,0.808,0.192,pos
3965,This is the end of the game at 2:19.,0.0,0.0,1.0,0.0,neu
3966,I really messed up the obvious rhythm .. Really ㅋ ㅋㅋㅋ I have no words Where are the end of your children TT ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ,-0.6318,0.19,0.81,0.0,neg
3967,The song that says you've come back after taking out your pretty Queen's album art,0.4939,0.0,0.814,0.186,pos
3968,This is a work. Is there a girl group who can represent a lion trapped inside us as a king and release it into a song? Idea Concept Singing Appears to be the only group with everything.,-0.5267,0.099,0.901,0.0,neg
3969,Minnie,0.0,0.0,1.0,0.0,neu
3970,"No, but r stage
No, it was really the first place
I really hoped that my girl would be number one.
I wanted to see the children's stage hard.",0.0745,0.186,0.65,0.164,neg
3971,"You should have a real overseas vote and a video score.
The best performance in every plum looks like the best performance, and Mi-yeon is the main vocal in that visual.",0.8979,0.0,0.705,0.295,pos
3972,"Oh, but I'm a creepy guy who debuted last year. I don't dare imagine how much more it would get if you pile it up",0.0,0.0,1.0,0.0,neu
3973,I think Soyeon is the best among girls but Sujin is overwhelming.,0.3818,0.0,0.794,0.206,pos
3974,"Honestly, the popular vote is overwhelming No. 1 every stage",0.5574,0.157,0.429,0.414,pos
3975,"I'm from Mumune next door. Honestly, I've been clapping the children's stage since last time ...
Despite being the youngest group, I admitted to kneeling that it was a girl group that really had their own color.",0.5267,0.0,0.882,0.118,pos
3976,The kids are going to be topless.,0.0,0.0,1.0,0.0,neu
3977,"And it's really crazy. There are genius artists representing the field in each era, and Jeon So-yeon is in the idol field of this era. That stage composition and musical talent is crazy. The children with Jeon So-yeon are a genius team.
It's better to produce than a welcoming musical. What's this lion dance?",0.4963,0.088,0.771,0.141,pos
3978,"If you come to the Soyeon part behind the real members, the member part, Soyeon part will not be broken and you will see it.",0.3724,0.0,0.904,0.096,pos
3979,I think this was the most impressive and the quality was amazing during the Queendom stage.,0.8122,0.0,0.637,0.363,pos
3980,"I followed the theme of Queendom best .. Mamamu was good, but I honestly ...",0.8201,0.0,0.539,0.461,pos
3981,Soyeon Rap is so close to my ears. Real voices are so attractive.,0.5777,0.0,0.762,0.238,pos
3982,Queendom ㄹㅇ (we) pro for kids ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
3983,For me this group is a real kpop queen,0.0,0.0,1.0,0.0,neu
3984,Please do one more queen version of Ryan at big awards ceremony like Mama.,0.7783,0.0,0.585,0.415,pos
3985,Wyger is a concept that includes all the real stones.,0.0,0.0,1.0,0.0,neu
3986,"No, I don't like it even when I'm watching the stage. The human beings are fans of other groups, so I'm jealous.",-0.7642,0.297,0.703,0.0,neg
3987,Let's shoot 10 million !!,-0.4559,0.427,0.573,0.0,neg
3988,"Wow, this is a real class. The song was fresh and the choreography was so good.",0.8702,0.0,0.549,0.451,pos
3989,Are you crazy? What is this quality,-0.34,0.286,0.714,0.0,neg
3990,"Every time I see this stage, I'm tired. I just set up a diaper factory.",-0.4404,0.209,0.791,0.0,neg
3991,I'm so pretty. I want to put your hair.,0.6214,0.0,0.542,0.458,pos
3992,It's very fair ㅋ ㅋㅋㅋ Cute ㅋㅋㅋ,0.7056,0.0,0.406,0.594,pos
3993,Children's true story ..... ????? A ㅠ ㅠㅠㅠ Idols are really cool ㅠㅠㅠ ㅠㅠㅠ Serious Warrior itself ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ,0.723,0.055,0.676,0.269,pos
3994,"Wow, I'd like to do this at the year-end awards.",0.8519,0.0,0.429,0.571,pos
3995,4:13 Is it a lion?,0.0,0.0,1.0,0.0,neu
3996,I'm not really kidding ... I think I saw a musical.,-0.1313,0.178,0.822,0.0,neg
3997,It's like seeing a musical ... Crazy.,0.0258,0.27,0.449,0.281,pos
3998,It's cool to dance at the beginning of the shoe.,0.3182,0.0,0.796,0.204,pos
3999,"Oh, let's go Ryan!",0.0,0.0,1.0,0.0,neu
4000,Everyone is doing it too.,0.0,0.0,1.0,0.0,neu
4001,Real costume box really,0.0,0.0,1.0,0.0,neu
4002,This is real,0.0,0.0,1.0,0.0,neu
4003,The children have already gone to the world. With KDA .....,0.0,0.0,1.0,0.0,neu
4004,2:20 3:40 4:38 Shuhua is so pretty,0.6269,0.0,0.593,0.407,pos
4005,I don't need it. This Ending Just Chewed And Swallowed Wow!,0.6239,0.0,0.687,0.313,pos
4006,Hits are crazy ....,-0.34,0.444,0.556,0.0,neg
4007,1:28 Intro Start,0.0,0.0,1.0,0.0,neu
4008,Song Good ㄹㅇ,0.4404,0.0,0.408,0.592,pos
4009,How many times do you see?,0.0,0.0,1.0,0.0,neu
4010,Rolling Champs True Damage Stage Video,0.34,0.271,0.254,0.475,pos
4011,Minnie treble what .....,0.0,0.0,1.0,0.0,neu
4012,"I won the Queendom, but it was the children who won the most.",0.8126,0.0,0.575,0.425,pos
4013,"Stage where you can see graceful lion gesture
Stage to announce the birth of a grand kingdom
I love you perfectly",0.9371,0.0,0.51,0.49,pos
4014,"It's a real fan, but I can see that the shoe has grown tremendously
Latata was also good, from the acting of the facial expressions to the snagging of the audience, but compared to the current stage seems to be much more relaxed.
I grew up in just a few months, and I'm really looking forward to my future.",0.8817,0.0,0.835,0.165,pos
4015,Shaman version Ratata + Lion = 2019 Mama Absalam,0.0,0.0,1.0,0.0,neu
4016,Cube up to them and bow down.,0.0,0.0,1.0,0.0,neu
4017,"Ratata, I don't think you'll ever jump on the stage.",0.0,0.0,1.0,0.0,neu
4018,"It's a song that is too sad to end with contests ㅠㅠ With digital singles as Ryan, I would like to play music and replay choreography for music broadcasting.",0.2023,0.097,0.75,0.153,pos
4019,Why is nobody talking about Shu Hwa in the comments? What are you gonna do?,0.0,0.0,1.0,0.0,neu
4020,"The views are crazy and nothing extends from the end to the ending. I don't know any idols, but I admire my children more than Queendom, and this final stage is really great. Yes you are queen!",0.9394,0.061,0.633,0.306,pos
4021,Minni high-pitched tone ... feels like a roar of joy when an ambitious lion wins the throne ...,0.9201,0.0,0.498,0.502,pos
4022,"Honestly, when the stage comes out without the fandom size, this is the first place unconditionally. It's the most important issue even after the end of life. This video is why it's not the first place. It's too wasteful",0.624,0.0,0.879,0.121,pos
4023,"If you pass it to Cube Jeon So-yeon, it will be the third major company ..",0.0,0.0,1.0,0.0,neu
4024,"I think the sound of each of these group members is so good. Every team has a unique personality, with no overlaps.",0.3697,0.092,0.752,0.156,pos
4025,"Girls don't overlap the stage concept with Queendom The most rookie of the six groups, but I think it's the most perfect girl group. I think that this is the true artist. Of course, I thought it would be the first place after seeing the stage scale, but since Amnet was a children rookie, it was a big problem that she didn't have the first place in the finals because she passed the sixth place last time. I would like to see the number of views and topics, but the children are unconditionally No. ㅠㅠ I love you and thank you for the children who made such a wonderful stage ❤️❤️❤️❤️❤️❤️",0.974,0.049,0.732,0.218,pos
4026,haha,0.4588,0.0,0.0,1.0,pos
4027,"Listen to the cube. Let's do this once more at the end of the stage. It's too bad to do it once, so give me one more mom or melon music award,",0.0,0.095,0.811,0.095,neu
4028,It's really nice to have a lot of parts that can shine on the last stage. Shu Hwa facial acting and the stage has increased a lot .....,0.6361,0.0,0.822,0.178,pos
4029,"I think this song is more suited to the main character because it is Shuhwa. I was so upset as a fan because I was the most externally girl and I was not so happy on the stage, but I was proud to show the growth of lions on this stage.",0.697,0.085,0.742,0.173,pos
4030,Minnie Treble ..,0.0,0.0,1.0,0.0,neu
4031,Wow,0.5859,0.0,0.0,1.0,pos
4032,This song and the concept is too wasteful to see once in Queendom ....... Please come out on other music stations ...,0.3182,0.0,0.901,0.099,pos
4033,Is it because I feel like a lot of solo parts?,0.3612,0.0,0.762,0.238,pos
4034,I pioneered the genre of real children ... I threw in a uniform girl idol concept,0.0,0.0,1.0,0.0,neu
4035,"At first, the shielded dancers don't have black hair on their necks, but after the performance, the knees are males with black hairs on their necks. It's like a proud male lioness and a lioness escorting the queen on the edge.",0.8126,0.0,0.833,0.167,pos
4036,Intro creepy,0.0,0.0,1.0,0.0,neu
4037,"The Queen's narrative is created by the children. The kids who said ""Yes, give me that crown"" at the opening end up on their own throne.",0.25,0.0,0.926,0.074,pos
4038,"Jeon Soyeon was Jeon Soyeon ~
The members looked like Jeon So-yeon and not the children, but I am a member of these children. The Queendom seemed to show the charm of each member. In My Queen, I'm Hye-ja with Oh My Girl's unique performance, but the children imprint each member's name,",0.6486,0.0,0.899,0.101,pos
4039,"There is a story that acts like acting like a stage, and the acting acts as if you are feeling the emotions.",0.6705,0.0,0.723,0.277,pos
4040,"Queendom Contest Stage YouTube Hits Ranking
※ As of November 14, 2019 3:00 pm ※
1st (Female) Children 4,170,000 times
2nd AOA 25,540,000 times
3rd Mamamu 1999 Million
4.Park Bom 17.6 Million Episodes
5th Oh My Girl 16.5 Million Episodes
6th Lovelyze 1,230,000 Episodes
(1st, 2nd, 3rd, final contest total views)",0.0,0.0,1.0,0.0,neu
4041,"This song
Let's enjoy
Let's show
Something like annie
At that moment, like a special effect, the emphasis is hard on every scene
It's so cool ..... crazy
It's not an editing video
How does it look like an effect
I can do it.
First start clothes too
Ryan dog which emphasized strength is cool
Not dirty clothes
Clothes showing strength
Ah crazy
Like a great anime opening
Cool like a moment effect ㅠㅠㅠ",0.9847,0.068,0.534,0.399,pos
4042,"Why children are not first
Because it's already queen",0.0,0.0,1.0,0.0,neu
4043,"This group is not 2nd year, but 5 ~ 6 years old.
Besides, this is your personal vocal.
Let's do it ~~",0.0,0.0,1.0,0.0,neu
4044,Jeon So-yeon is a real monster ...,0.0,0.0,1.0,0.0,neu
4045,Queendom's ranking is not the same as produced.,0.0,0.0,1.0,0.0,neu
4046,"I watched Queendom every night in the spring, but it was a chance to get into the children. I was a girl group I was interested in. I knew it was a legend .. I told him I didn't like it.",0.5244,0.071,0.769,0.16,pos
4047,"I'm already wearing the crown myself, but who dare to put it on
I'M A QUEEN LIKE A LION",0.6541,0.0,0.786,0.214,pos
4048,"The members walked by model walking I thought it was a scene I saw a lot
This is a scene where a pretty character walks in a game advertisement.",0.4939,0.0,0.868,0.132,pos
4049,"I didn't know that Shu Hwa was good at acting, vocals were strong, pronounced well and everything was good. ㅠㅠ ㅜ TT I always missed the part because there were few parts.",0.8402,0.059,0.642,0.299,pos
4050,And I'm really watching this stage a few times; I'm tired of looking at you,-0.4404,0.182,0.818,0.0,neg
4051,"Walking from the ending to the throne, as if worshiping",0.25,0.0,0.818,0.182,pos
4052,I was killed by a lion in an enemy soldier.,-0.8402,0.571,0.429,0.0,neg
4053,No Mi-yeon ㄹㅇ Princess If the costume was really white,-0.296,0.196,0.804,0.0,neg
4054,"After 9 million hours, you'll be 10 million",0.0,0.0,1.0,0.0,neu
4055,Buy one's facial expression,0.0,0.0,1.0,0.0,neu
4056,1:44 The dancer in front of you looks so good.,0.5777,0.0,0.706,0.294,pos
4057,1:47 I like it so much,0.3612,0.0,0.615,0.385,pos
4058,"Shuhwa ㅠㅠ ㅠㅠㅠ Really a lot increased ㅠㅠ ㅠㅠㅠ I'm so pretty every time I play one song, so I'm so pretty. ♥♥",0.9187,0.0,0.566,0.434,pos
4059,Girls are the best ♥ Lion,0.6369,0.0,0.488,0.512,pos
4060,Oh the accompaniment is very good,0.4927,0.0,0.61,0.39,pos
4061,"It's the second most popular in real time.
Give me another team
Children's videos smashed in every contest",0.4754,0.0,0.846,0.154,pos
4062,I've never been a genius of genius,0.0,0.0,1.0,0.0,neu
4063,"Shuhua, you're really bad.",-0.5849,0.558,0.442,0.0,neg
4064,"Lastly, the dancers are leading up ㅠㅠ ㅠㅠㅠ The head of the lion. Yes you are the lion queen. I love you guys.",0.7845,0.0,0.743,0.257,pos
4065,5:17 A wild and elegant queen ...? It's too ambiguous to explain.,0.4767,0.0,0.763,0.237,pos
4066,Minnie and Sujin? It's really charismatic. Let's continue to admire from 3:56.,0.4767,0.0,0.78,0.22,pos
4067,"Children are taking a musical in the scuba alone ;; It's too wasteful to be left alone
Please come back with this, it's a real legend stage.",-0.1779,0.141,0.777,0.081,neg
4068,How do you think your brain will become a rock?,0.0,0.0,1.0,0.0,neu
4069,The rainy season makeup was a bit dark,-0.0772,0.178,0.822,0.0,neg
4070,Addictive sugar,0.0,0.0,1.0,0.0,neu
4071,What was this at first? But the more addictive it is and the stage is so cool !! And the first part is Shuhwa and Minni parts are cool and charismatic!,0.782,0.0,0.809,0.191,pos
4072,"I came to see you today, queens.",0.0,0.0,1.0,0.0,neu
4073,"Zoom out with lion cry at 4:12 and rap at 5:17 I'm a Queen! When I showed you what was above you, you laughed at me.",-0.1007,0.119,0.775,0.106,neg
4074,Shuhwa ... you're so pretty ...,0.6269,0.0,0.548,0.452,pos
4075,And it's really cool,0.3804,0.0,0.536,0.464,pos
