,comment,compound,negative,neutral,positive,whether_pos_or_neg
4448,"Start, Chanmi dance break and ending, everything was slay ",0.0,0.0,1.0,0.0,neu
4449,3:05 im shuhua ,0.0,0.0,1.0,0.0,neu
4450,Everyday I come here for AOA but now I also come to see Oh My Girl's reaction specially Seunghee she's so dorky <3. OMG they're so pure and innocent. Definetly I want to see Oh My Girl doing sexy concept with an AOA song.,0.7126,0.072,0.738,0.19,pos
4451,It would be really really perfect with Choa,0.6453,0.0,0.621,0.379,pos
4452,3:58 that guy is cute huhu,0.4588,0.0,0.625,0.375,pos
4453,Speechless ,0.0,0.0,1.0,0.0,neu
4454,The other groups' reactions are just adding to the greatness that is AOA,0.0,0.0,1.0,0.0,neu
4455,"The queens are here. I repeat, the queens are finally here!",0.0,0.0,1.0,0.0,neu
4456,"Yes, that's AOA that I know ",0.4019,0.0,0.597,0.403,pos
4457,what a legend...,0.0,0.0,1.0,0.0,neu
4458,No one's talking about Yuna's whole ass look and vocals and I'm mad,-0.836,0.471,0.529,0.0,neg
4459,I miss this song and choa too :<,-0.5719,0.485,0.515,0.0,neg
4460,Wow！！！i love AOA！！！！！fantastic ！u girls should be the no.1,0.6369,0.0,0.656,0.344,pos
4461,Jimin,0.0,0.0,1.0,0.0,neu
4462,Moonbyul was totally gay panicking lol so cute,0.4902,0.219,0.344,0.437,pos
4463,"This is effin illegal  then their egotistic perf. too 
Its too much",-0.8519,0.508,0.492,0.0,neg
4464,Ugh i really miss this song,-0.5709,0.61,0.39,0.0,neg
4465,DONT SLEEP ON THEMMM!!!!!! THEY DONT DESERVE THAAAAAAAAT,0.0,0.0,1.0,0.0,neu
4466,AOA Drop It,-0.2732,0.512,0.488,0.0,neg
4467,Oh the days when that zip was banned. We have evolved.,-0.4588,0.231,0.769,0.0,neg
4468,This should be the first rank,0.0,0.0,1.0,0.0,neu
4469,Whose happy to see they did the skirt unzip? Guessing the sensors have changed in the past few years.,0.5719,0.0,0.829,0.171,pos
4470,5.3M VIEWS ,0.0,0.0,1.0,0.0,neu
4471,"Can somebody stop me from watching this please
people around me start to feel bored but HeLLo iM NOt",-0.0868,0.15,0.763,0.086,neg
4472,03:04 LOL,0.5473,0.0,0.221,0.779,pos
4473,Legends,0.0,0.0,1.0,0.0,neu
4474,moonbyul being moonbyul,0.0,0.0,1.0,0.0,neu
4475,Just curious but why isn’t Wheein with mamamoo when they show their reactions?,0.1655,0.0,0.879,0.121,pos
4476,3:06 shuhuaa ,0.0,0.0,1.0,0.0,neu
4477,Aoa ❤️❤️❤️ i want they back on the kpop stage with new songs.. theyre so amazing jesus they need more attention!,0.7549,0.0,0.736,0.264,pos
4478,QUEENS QUEENS QUEENS QUEENS,0.0,0.0,1.0,0.0,neu
4479,2:49 Me open christmas gift box,0.4404,0.0,0.633,0.367,pos
4480,I'm so happy to see them !!!! They look and sound phenomenal ,0.732,0.0,0.681,0.319,pos
4481,3:59,0.0,0.0,1.0,0.0,neu
4482,AOA  SLAYED IT,0.0,0.0,1.0,0.0,neu
4483,THIS PERFORMANCE HAD THE MOST HYPE FROM OTHER GROUPS UWU,0.0,0.0,1.0,0.0,neu
4484,AOA come back!!!!!!  Uwuuuuuuuu my fav girlgroup ,0.6331,0.0,0.59,0.41,pos
4485,I actually love this performance the most but yooooo wtf is 4th place out of the 6 teams like really!?,-0.2588,0.209,0.561,0.23,pos
4486,QUEENS,0.0,0.0,1.0,0.0,neu
4487,"AOA have been masters of a sexy but classy, glamorous performance, not dirty.",0.9275,0.0,0.37,0.63,pos
4488,The power of a second generation girl group. This show is so lit ,0.0,0.0,1.0,0.0,neu
4489,OMGGGG,0.0,0.0,1.0,0.0,neu
4490,Who made Seolhyun that sexy? Who? ,0.5803,0.0,0.571,0.429,pos
4491,"you see, this is aoa. this is their identity. no one can ever top them at this rate.",-0.1027,0.11,0.8,0.09,neg
4492,"Our queens are back. Without doubts, AOA is the best. They are sexy and elegant in a unique way. Wish can see their comeback soon.",0.9359,0.0,0.554,0.446,pos
4493,Istg Im a girl but I'd turn gay for AOA anytime. Im glad ma girls are getting more recognition now,0.6124,0.0,0.818,0.182,pos
4494,"The other groups watching are so relatable. Like seriously their reactions are so similar to mine. It’s literally me dying watching this legendary song be brought to life.
Them:
“THIS IS NOT RIGHT”
“ISN’T THAT TO SEXY”
“THEY’RE ON ANOTHER LEVEL”
“NO NO NO”",-0.2774,0.101,0.842,0.057,neg
4495,May I remind u that they're wearing HIGH HEELS while dancing!!!,0.0,0.0,1.0,0.0,neu
4496,They're really on another level with this performance. They owned the stage in this round. AOA DESERVE MORE RECOGNITION!!,0.0,0.0,1.0,0.0,neu
4497,AOA I miss you all well done girls fighting God bless you ,0.4404,0.24,0.351,0.409,pos
4498,I'll never go to sleep,0.0,0.0,1.0,0.0,neu
4499,I’M SO PROUD OF THEM,0.5256,0.0,0.541,0.459,pos
4500,On fireeee,0.0,0.0,1.0,0.0,neu
4501,Moonbyul really out here representing my exact reaction to this performance ,0.0,0.0,1.0,0.0,neu
4502,"WOAAAHHHHHH !!!!!!!!!  they actuallt killed this performance... this is my first time hearing AOA... i actually like this Girl Group... ive seen and watch other girl Group in Kpop.. but i think this Girl Group Got it... aside from MAMAMOO. SO SEXY , CLASSY , Beautiful and got the charisma and good personality... AOA need to make a comeback !",0.9825,0.035,0.616,0.349,pos
4503,I suddenly want to see jungkook dance to this again.,0.0772,0.0,0.86,0.14,pos
4504,We have to consider that they had to rearrange the song because choa and mina are not ther anymore. AOA did a great job. Love you girls ,0.8519,0.0,0.743,0.257,pos
4505,Hey! Aoa! Brave sound drop it! Aaaaaaaaaaaahh chega a manteiga derrete.,0.4898,0.146,0.556,0.297,pos
4506,"omg, why am I getting emotional watching this ?? the vocal in the back track at 4:37 it’s Choa’s  they’ve gone thru so much but im fucking glad they’re getting their moment rn",0.7269,0.0,0.831,0.169,pos
4507,These angels still have their spell on us ,0.0,0.0,1.0,0.0,neu
4508,AAAAAA NOMU JOAHE PLEASE MAKE THEY COMEBACK HHU,0.3182,0.0,0.753,0.247,pos
4509,AOA✌,0.0,0.0,1.0,0.0,neu
4510,"k-pop level is the most in the world……
wow,wow,wow.
I wanted to born Korean.",0.0,0.0,1.0,0.0,neu
4511,I'm scared they didn't let me breathe the whole time,-0.4404,0.244,0.756,0.0,neg
4512,MY GIRLS I MISSED THEM ,-0.296,0.423,0.577,0.0,neg
4513,AoA... Low key slaying the whole damn thing!!!,-0.6884,0.486,0.514,0.0,neg
4514,"Moonbyul, i see and understand u gurl kkkkkkk",0.0,0.0,1.0,0.0,neu
4515,they murdered the stage,-0.6597,0.595,0.405,0.0,neg
4516,Lmao Seunghee and Jiho being so excited and shook is honestly the best lol,0.9464,0.062,0.3,0.638,pos
4517,"Sexy and elegant, wow ",0.8834,0.0,0.088,0.912,pos
4518,These shows are so iffffy to watch . How can one vote on another girl when they have totally different styles . I personally think all group are all good on their own without comparison.,0.4404,0.0,0.914,0.086,pos
4519,MOST ICONIC PERFORMANCE EVERRRRRR,0.0,0.0,1.0,0.0,neu
4520,I can't stop watching this,0.2235,0.0,0.614,0.386,pos
4521,They are all gay for aoa lmao,0.5994,0.0,0.606,0.394,pos
4522,This song is legendary for me as i got into kpop on 2014,0.0,0.0,1.0,0.0,neu
4523,only 5 members now  but the nailed it GOOSEBUMPS!!! They deserved the top spot's.,0.4724,0.0,0.796,0.204,pos
4524,Is the guy from 3:58 a trainee? He looks familiar to me. Anyone know his name? 'Cause Imma die finding it.,-0.644,0.183,0.817,0.0,neg
4525,"I've watched both performances from AOA with the reactions from other girl groups and I have to say this: ""Is it just me who thinks this pretty lady @4:30 is their best reactor?  I don't even know her. Her comments are realistic but hilarious at the same time. Love it!",0.9394,0.0,0.751,0.249,pos
4526,"NO MATTER WHERE YOU GO! THE PRETTY GIRLS ARE? AOA! Ahaaa You know, I know ",0.5294,0.145,0.542,0.313,pos
4527,"There is no other KPOP group that knows how to make the concept sexy as AOA does.
AOA the best KPOP group !!! ❤❤",0.8061,0.069,0.663,0.268,pos
4528,GOD. AOA AWESOME.....,0.2732,0.0,0.488,0.512,pos
4529,2017,0.0,0.0,1.0,0.0,neu
4530,"I can say, nobody tops AOA. this was so huge back then and this new performance just makes it even better omg. I love it so much. I could watch it repeatedly!!! Chanmi's parts are life. Love her voice!!! This is so sexy and makes me wanna scream while watching  Jimin's rap is gold ♥️",0.9699,0.038,0.635,0.327,pos
4531,#AOA ❤️,0.0,0.0,1.0,0.0,neu
4532,Only thing missing some male to dance with very surprised how they were dancing sexy I thought  conservative country any no ideal who they are I love the other idols reactions ,0.8687,0.108,0.567,0.325,pos
4533,Honestly im really glad the whole group  didnt disband despite losing so many members and they prove they can still sing their old songs and still sound good.,0.8083,0.053,0.684,0.262,pos
4534,Sii !!,0.0,0.0,1.0,0.0,neu
4535,#aoa !! Las mejores !!,0.0,0.0,1.0,0.0,neu
4536,I don’t think they deserved 4th place at all. They must get the first rank compared to every performance.  It’s about the group popularity!,0.5255,0.0,0.866,0.134,pos
4537,Let's streaaamm,0.0,0.0,1.0,0.0,neu
4538,"Today there are empty groups with a sexy concept, perhaps AOA is the only group with this concept.",0.3818,0.089,0.743,0.168,pos
4539,Las amo !,0.0,0.0,1.0,0.0,neu
4540,This feels so nostalgic. Listen to this when I was on 8th grade now I’m in college :) time flies but they still look stunning actually,0.6597,0.0,0.81,0.19,pos
4541,I laughed when Shuhua tried to copy them  lol  I'm so sorry..,0.7003,0.0,0.608,0.392,pos
4542,D E C E A S E D,0.0,0.0,0.0,0.0,neu
4543,Oooh so cool❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
4544,CHANMI FINALLY GETTING THE SOLO STAGE AND RECOGNITION SHE DESERVES AS A MAIN DANCER,0.0,0.0,1.0,0.0,neu
4545,You know you miss them performing when you watch this everyday and it's still not enough,-0.1531,0.096,0.904,0.0,neg
4546,Compare this with Got7 versión lol ,0.4215,0.0,0.641,0.359,pos
4547,"I didn't think AOA would bring that much shock to the stage, but I was wrong because they were so great this time.",0.5286,0.19,0.575,0.235,pos
4548,"If you haven't watched their new cover performance of mamamoo's egotistic go there . AOA slayed that song ,too♥️",-0.34,0.124,0.876,0.0,neg
4549,"=
Aoa has a sexy concept not a girl crush concept, that's something I missed a lot about old K-pop cause nowadays all the newer girl groups have that girl crush concept which gets uninteresting after awhile. This is so refreshing and I'm so happy they are back and showcasing their iconic song after their long break.",0.8329,0.037,0.78,0.183,pos
4550,"Lyrics: ""~I'm exhausted""
...
""But are you really?""
lololol",-0.3612,0.238,0.762,0.0,neg
4551,"All AOA performances in this show were an statement and absolute beautiful. They didn’t settle down for nothing, they showed that they can wear whatever they want, from mini skirts to suit and tie, be sexy, sing, dance. They brought some diversity with the dragsqueens dancing with them. And everything in a perfect synchronized choreography",0.9062,0.0,0.803,0.197,pos
4552,"Here for AOA, stayed for OMG Seunghee’s reacts...the best",0.6369,0.0,0.656,0.344,pos
4553,I can't with them I can't take the amount of perfection I'm ,0.5719,0.0,0.709,0.291,pos
4554,"I cant get over the beginning, ""AOA DROP IT!!!""",-0.5732,0.346,0.654,0.0,neg
4555,Ohmygosh I missed them so much this was amazing I'm so proud ohmygod I'm cryinggg,0.7178,0.108,0.539,0.353,pos
4556,I have to watch this everyday now,0.0,0.0,1.0,0.0,neu
4557,goshh i miss minah with her innocent face but still sexy af and fit with aoa very well,0.907,0.05,0.463,0.487,pos
4558,"YOU, MY ANGELS WILL ALWAYS BE MY MOST FAVORITE GIRLGROUP!",0.5551,0.0,0.715,0.285,pos
4559,"I missed seeing the iconic part of the choreo where they unzip their skirts, this was the point part that fitted the song the most  AOA is so hardworking in this program and even doing it with 5 members. They deserve all the recognition they are gaining now",0.1531,0.045,0.898,0.057,pos
4560,Watching this again for the nth time!,0.0,0.0,1.0,0.0,neu
4561,"I cant move on to this version of mino skirt .
It takes my soul",0.0,0.0,1.0,0.0,neu
4562,I really love this version of Miniskirt...hope they release the studio version of this ,0.6697,0.0,0.728,0.272,pos
4563,They deserved to be in Top 3 AT LEASET!!! AOA I'M ROOTING FOR YOU,0.3971,0.0,0.818,0.182,pos
4564,"omg i miss girls day,sistar and AOA second gen sexy girl group",0.4215,0.114,0.643,0.243,pos
4565,missed them so much :< ,-0.6786,0.65,0.35,0.0,neg
4566,03:58 Ese no es familiar de Jungkook? :v ,-0.296,0.239,0.761,0.0,neg
4567,I miss choa by watching this. Aoa ❤❤,-0.1531,0.211,0.789,0.0,neg
4568,They are still strong even though they're only 5 of them but still... what a superb performance!!! Brava!,0.8741,0.0,0.61,0.39,pos
4569,Girls thank you so much for staying together. You're all very talented individuals. I hope that this is gonna be the start of your new beginnings. I'm proud of you girls.,0.9073,0.0,0.678,0.322,pos
4570,AOA snatched all of the wigs,0.0,0.0,1.0,0.0,neu
4571,omg this vibe is so strange but i love it,0.7588,0.113,0.47,0.416,pos
4572,"AoA I missed them so much thanks to this program, they are real queens or better said, Angels",0.5965,0.099,0.628,0.273,pos
4573,Omg i love them ,0.6369,0.0,0.323,0.677,pos
4574,"AOA is the definition of perfection, the definition of queens, the true loves of my life",0.8807,0.0,0.56,0.44,pos
4575,They are so good.,0.5777,0.0,0.445,0.555,pos
4576,Chanmi~!! Yuna!!! My precious Hyejeong...& Jimin~~,0.7067,0.0,0.507,0.493,pos
4577,I cannot stop laughing when the girls screamed that cannot!! & not fair..... Good job AOA!!!!,-0.4884,0.304,0.499,0.196,neg
4578,"The best Angels performance.....0:13
Luv it..... ♥️♥️♥️",0.6369,0.0,0.588,0.412,pos
4579,I keep coming back,0.0,0.0,1.0,0.0,neu
4580,STUDIOVERSIONPLS,0.0,0.0,1.0,0.0,neu
4581,I really miss the queens,-0.2247,0.387,0.613,0.0,neg
4582,I've never been fan of Kpop gg but I've been hooked on these queendom performances and even tho I didn't knew any of these groups I can see that AOA are on another level. Wow!,0.7657,0.038,0.778,0.184,pos
4583,Chanmi omg...stunning,0.0,0.0,1.0,0.0,neu
4584,"Seunghee is me, when i watch it., LOL, they so Sexy but Elegant !!",0.8671,0.0,0.507,0.493,pos
4585,i want T-ARA do this too TT,0.0772,0.0,0.794,0.206,pos
4586,Confetti got into hyejeong eyes ;_; i hope it doesnt hurt for long,0.6884,0.0,0.638,0.362,pos
4587,Every AOA performance got chills down my spine and I'm just ... I- IM SO AMAZED. They're so AMAZING.,0.8953,0.0,0.635,0.365,pos
4588,"It was the original choreo (not al all, just same vibes like a few years ago) but they're too surprised ",0.5789,0.0,0.736,0.264,pos
4589,I lowkey am hoping clc would join this show,0.6124,0.0,0.545,0.455,pos
4590,Yuna is GORGEOUS,0.694,0.0,0.297,0.703,pos
4591,Yeaaaah... AOA... I'LL SUPPORT YOU.. ALWAYS..,0.5319,0.0,0.593,0.407,pos
4592,OMG  Hyejeong SLAAAY,0.0,0.0,1.0,0.0,neu
4593,"Before: Cant imagine AOA without CHOA.
Looked at them now, still queens. ",0.0,0.0,1.0,0.0,neu
4594,IDK about you MNET but women supporting women is what we need right now. AOA KILLED IT ,-0.7241,0.333,0.523,0.144,neg
4595,"My TOP 3 of queendom:
1) AOA
2) MAMAMOO 
3) GIDDLE",0.368,0.0,0.78,0.22,pos
4596,"ChoA dejó un hueco muy grande , aunque han sabido lidiar con la ausencia de 2 miembros.",0.0,0.0,1.0,0.0,neu
4597,Please support and vote for them next week. Please make them happy after a long hiatus. T.T,0.875,0.0,0.522,0.478,pos
4598,Im scared o them for looking so fragile. Hope they get healthy weights back.,0.4549,0.154,0.533,0.313,pos
4599,I watching this since last 3days. I never get bored. Who with me?,0.2057,0.0,0.846,0.154,pos
4600,"AS A FEMALE ELVIS!
I LOVE ALL THE FANGIRLS IN THE COMMENTS!!!",0.7482,0.0,0.626,0.374,pos
4601,"I'm here for Jimin's ""HEY""
ICONIC AF",0.0,0.0,1.0,0.0,neu
4602,This is how AOA show their sexiness to their junior (except for bom since 2ne1 debuted in 2009),0.0,0.0,1.0,0.0,neu
4603,"“I’m getting exhausted”
“But are you really though?”
LMAOOO",0.0,0.0,1.0,0.0,neu
4604,这个看哭了，都是以前的回忆,0.0,0.0,1.0,0.0,neu
4605,PUT SOME RESPECT IN AOA’s NAME I’m a Sistar stan but they did that!,0.4036,0.0,0.816,0.184,pos
4606,I can't believe they were 4th! A joke.,0.3595,0.0,0.667,0.333,pos
4607,no one slays the sexy elegant concept in kpop other than AOA.,0.6486,0.124,0.508,0.367,pos
4608,"The producer: how awesome do you want your comeback to be?

AOA: Yes.",0.7964,0.0,0.552,0.448,pos
4609,"They did a great performance 
Like elegant sexy concept you know not vulgarity
They did elegant",0.9451,0.0,0.382,0.618,pos
4610,cant believe they give this performance for free,0.5106,0.0,0.68,0.32,pos
4611,"AAHHHHHHHHHH THE DARK ANGELS SLAY AGAIN
srsly I love this song soooo much
And this show just brought it to a whole new level 
COOL AND SEXY FZKGXKXJDfzkz",0.9075,0.0,0.669,0.331,pos
4612,This stage has Musical Chicago feeling.,0.128,0.0,0.769,0.231,pos
4613,"I missed AOA. Huhu, welcome back queens!!",0.3365,0.225,0.409,0.366,pos
4614,I came back here again ,0.0,0.0,1.0,0.0,neu
4615,Am i the only one like them being 5? It makes everyone stand out individually.,0.3612,0.0,0.839,0.161,pos
4616,There is always a group who makes everyone gay haha,0.4588,0.0,0.727,0.273,pos
4617,THIS IS A GIRGROUP BEING I-C-O-N-I-C.,0.0,0.0,1.0,0.0,neu
4618,they shine even with years after,0.0,0.0,1.0,0.0,neu
4619,i missed them SOOOO MUCH,-0.296,0.423,0.577,0.0,neg
4620,4:48 lmao “THATS NOT FAIR!!”  Lolol,0.6688,0.0,0.527,0.473,pos
4621,I never knew I missed AOA so much,0.2235,0.0,0.726,0.274,pos
4622,1:26 im moonbyul,0.0,0.0,1.0,0.0,neu
4623,"Bring back the ""Confused"" era pleasssssse‍♀️‍♀️",0.0,0.0,1.0,0.0,neu
