,comment,compound,negative,neutral,positive,whether_pos_or_neg
4972,Cool Oh My Girl ❤,0.3182,0.0,0.566,0.434,pos
4973,I'm looking for the ending action Oh my girl I'm not posing ㅠ ㅠㅠㅠ I think this song expresses itself as oh my girl ㅠ ㅠㅠㅠ,0.0,0.0,1.0,0.0,neu
4974,It's not hot but it looks like Seunghee's pants.48 sorry not sorry,0.3291,0.191,0.594,0.215,pos
4975,3:42 3:42 3:42 3:42 3:42 3:42 3:42 3:42 3:42 3:42 3:42 Hyun Seung-hee is just a genius,0.0,0.0,1.0,0.0,neu
4976,"Hyojung's face
Hyojung's stage",0.0,0.0,1.0,0.0,neu
4977,I support a girl idol skill that there is not much performance opportunity as a professional to be able to show off to the full,0.0946,0.093,0.799,0.108,pos
4978,"I'm not kidding, I'm creepy",-0.0762,0.245,0.755,0.0,neg
4979,Oh my girl is so cool and creepy and it's so cool and tearful.,0.7169,0.0,0.667,0.333,pos
4980,I can't get so excited when I listen to this song ㅎㅎ guerilla-lion combination is so good ㅠㅠ I really like the song but the other two singers ties together and releases it. I didn't know your voice was clean and clean,0.9086,0.0,0.711,0.289,pos
4981,Feeling like seeing the goddess of war ...,-0.2263,0.302,0.388,0.31,pos
4982,2:58 I don't know why it's so good to swallow like an angry wave.,0.4481,0.169,0.512,0.319,pos
4983,TT,0.0,0.0,1.0,0.0,neu
4984,"As soon as I saw the ""I found Oh My Girl"" signature on the ending,",0.0,0.0,1.0,0.0,neu
4985,I think game characters are so cute,0.5949,0.0,0.564,0.436,pos
4986,Baby miracle here,0.5859,0.0,0.345,0.655,pos
4987,"The song is really good
It looks like a mermaid concept by makeup or hair, but it would have been much more dreamy to wear accessories like scales on blue silk, which feels the sky of the sea, rather than everyday clothes. The winner's feelings are strong.",0.8897,0.0,0.784,0.216,pos
4988,Oh my girl is so great and just so great,0.9097,0.0,0.433,0.567,pos
4989,I love you oh my girl,0.6369,0.0,0.488,0.512,pos
4990,"Directly Honestly, compared to other teams, there are nothing except a few lines, and it's almost like I'm only staged with six my girls.",0.6378,0.0,0.801,0.199,pos
4991,I was so sorry for my clothes and it was so nice to use a rope at the beginning but I wish I could have used the dancers a lot later to make it magnificent and gorgeous.,0.9546,0.029,0.6,0.371,pos
4992,"Beanie, comma head, why are you so handsome?",0.6269,0.0,0.63,0.37,pos
4993,"Like a secret garden, it's like a lecture on success.
'Secret Garden' seems to be 'believe in your potential' and 'guerrilla' means 'so do it until you win'
Enjoy it ~ Oh my girl ~ ^^",0.9403,0.0,0.632,0.368,pos
4994,And infants are like girls!,0.4199,0.0,0.589,0.411,pos
4995,Seunghee was pretty like this .. It looks like the atmosphere.,0.802,0.0,0.494,0.506,pos
4996,Is this an Mnet music channel? Why is it a cam?,0.0,0.0,1.0,0.0,neu
4997,Infant ..... ♡♡,0.0,0.0,1.0,0.0,neu
4998,Oh my girl. Oh my queen. Oh my queen.,0.0,0.0,1.0,0.0,neu
4999,"The second place was a little unfortunate, but the pre-contest first place! Great job! I've been suffering hard for 5 years. Eat and go to the hostel and have a good night's sleep.",0.6684,0.178,0.586,0.236,pos
5000,Everyone's tone material is crazy ..,-0.34,0.324,0.676,0.0,neg
5001,"If you have a mermaid with Atlantis, you must be a guerrilla.",0.0,0.0,1.0,0.0,neu
5002,Beanie is so pretty,0.6269,0.0,0.422,0.578,pos
5003,"1:08. Jang from playing with a thread?
I think that was it?",0.2869,0.0,0.806,0.194,pos
5004,"When did you make the video? Ryan's making it right now, 20 million views, what are you doing?",0.0,0.0,1.0,0.0,neu
5005,"There was an omgirl pattern flag behind the stage,
I didn't know at all",0.0,0.0,1.0,0.0,neu
5006,Infant Visual All Time !!!,0.0,0.0,1.0,0.0,neu
5007,"Wow, seung hee is cool ... seung hee Your energy has penetrated the screen and pierced my heart.",0.802,0.0,0.647,0.353,pos
5008,The Queen's Last Songs Why?,0.0,0.0,1.0,0.0,neu
5009,"Oh, I saw you perform in real life last time.",0.0,0.0,1.0,0.0,neu
5010,"I didn't see the group I sold in Queendom but I didn't see the final contest, so the kids played at school and I watched it ... Honestly, guerrillas were my favorite tastes ㅠㅠㅠ | Guerrilla I've been spinning a few times ... Cool Luck ... LOL",0.9757,0.0,0.601,0.399,pos
5011,"The fandom size and recognition of some Om Girls, which is a group that can't rise compared to the performance before the Queendom, is not very strong.
There are no foreign members who can bring in foreign fans, and their affiliates are not big and their publicity is poor. In many ways, the most disadvantaged children are proud of their strengths and competed only by their skills. I think it was the end of the priceless and meaningful Oh My Girl. Oh My Girl is the number one in my heart!",-0.4773,0.113,0.795,0.092,neg
5012,"Wow, Seunghee is amazing.",0.8225,0.0,0.208,0.792,pos
5013,It's like a song that's similar to speechless.,0.3612,0.0,0.706,0.294,pos
5014,"Looks like Cody loves black and white. Even in a secret garden.
It was pretty even if the clothes were different colors.
Anyway, oh my girl has suffered so much",0.7351,0.085,0.665,0.25,pos
5015,"At first, Hyo-Jung was impressed by the beautiful tree, and all the other members were beautiful.",0.8979,0.0,0.544,0.456,pos
5016,"When I come out, I'm only creepy but ??",0.0,0.0,1.0,0.0,neu
5017,Mia,-0.296,1.0,0.0,0.0,neg
5018,Infant ... pretty,0.4939,0.0,0.385,0.615,pos
5019,"Most of all, the lyrics are so good. Everyone wants to see the stage while thinking about the lyrics. ㅠㅠ ㅠㅠㅠ",0.5777,0.0,0.842,0.158,pos
5020,And infant face unique character,0.0,0.0,1.0,0.0,neu
5021,So this is Hyojung Liz.,0.0,0.0,1.0,0.0,neu
5022,Everybody has too many clips and their skills are so good.,0.5777,0.0,0.728,0.272,pos
5023,"I personally liked it all, but I think omg girl song is the best",0.8271,0.0,0.565,0.435,pos
5024,"No matter how you look at it, Beanie is not good enough to get up from Oh My Girl.",-0.5432,0.212,0.737,0.051,neg
5025,"Goddess of the sea. Like Moana, she's sailing through the rough waves somewhere in the Pacific to explore the continent.",0.3612,0.0,0.884,0.116,pos
5026,Infant electronics and goes well together,0.2732,0.0,0.704,0.296,pos
5027,"On the stage at the end of the year, wearing a blue long dress with the concept of the queen who won the war and won the sea, wearing a blue lens with a crown, I could tear my tears and make the sea with tears",0.1779,0.148,0.71,0.142,neg
5028,"I'm not like a pirate at first, I'm like a goddess of water.",-0.4973,0.319,0.681,0.0,neg
5029,Expectations this year,0.0,0.0,1.0,0.0,neu
5030,"I don't see Queendom. Is this the stage live?
Visual skills are no joke.
Other members are nice and so good but Yui is so cool",0.7896,0.051,0.641,0.307,pos
5031,It reminds me of the Battle of Narnia Chronicles ㅠ Hyojung is the biggest older sister.,-0.3818,0.157,0.843,0.0,neg
5032,Oh my girl who was a coloring book called just two years ago.,0.0,0.0,1.0,0.0,neu
5033,"At first, this time, what was the concept, but when you chew, it's a pirate crunch against the storm.",0.0,0.0,1.0,0.0,neu
5034,"I don't see or like the contest program at Mnet, but I really enjoyed Queendom, and I was fascinated by Oh My Girl. It's so cool and always looking at the stage. It's amazing but not too much. I've pushed all the way to the end without throwing away my own colors and unique feelings. The pleasure of my life",0.9769,0.021,0.673,0.307,pos
5035,"The female viewers in their 30s who watch the Queendom are crying in the market situation, where the young girls have been sexualized and pursued cuteness. The theme of winning and challenge was a theme that could be included in Yeodol's song. Thank you for being so wonderful and beautiful in this theme.",0.946,0.046,0.667,0.287,pos
5036,Beanie Toddler Vocal Blast,0.0,0.0,1.0,0.0,neu
5037,"Seunghee, Hyojung's voice, so beautiful! Dolphin Line",0.7417,0.0,0.532,0.468,pos
5038,"Children: Lenga
Oh My Girl: Nami",0.0,0.0,1.0,0.0,neu
5039,Oh look at the kids,0.0,0.0,1.0,0.0,neu
5040,"When it comes, it'll sprout first",0.0,0.0,1.0,0.0,neu
5041,Many people may have noticed that a girl group can be cool enough without having to smile on stage anymore.,0.049,0.099,0.794,0.107,pos
5042,This team is a member who is good at singing.,0.4404,0.0,0.734,0.266,pos
5043,"Guerrilla seems to be the most enjoyable song to listen to.
It doesn't mean that another group is driving .. ㅎ-ㅎ ..",0.4927,0.0,0.868,0.132,pos
5044,You guys are really virtuous ㅠ ㅠㅠㅠ oh my girl is also ♥ ️ ♥ ️ ♥ ️ ♥ ️,0.5709,0.0,0.73,0.27,pos
5045,The MV is not Onna phu ㅠㅠㅠ ㅠㅠㅠ,0.0,0.0,1.0,0.0,neu
5046,"It seems like the lyrics and concept that is really good for Oh My Girl.
I don't want to open my eyes or I'm not irritating or intense, but I tend to stay long because it is softly pulpit",0.5211,0.056,0.804,0.14,pos
5047,"It's really coming
Hyojung was so awesome. Strong warrior feeling .. 2:09 2:16",0.8839,0.0,0.492,0.508,pos
5048,"What do you say? If the kids are like kings in the Middle Ages, they're like the most influential kings in the new world.",0.8016,0.0,0.719,0.281,pos
5049,"Cleopatra Egyptian Queen feel. Honestly, this styling is so good.",0.7745,0.0,0.543,0.457,pos
5050,Good sound can be stretched out without feeling stuffy.,0.3674,0.122,0.621,0.257,pos
5051,"But I've heard a lot of stage balls this time, but the sound of the waves is the first time I hear a wave effect from the ceiling decoration I love you, the details",0.7783,0.0,0.833,0.167,pos
5052,Seunghee Wow,0.5859,0.0,0.208,0.792,pos
5053,Seunghee's eyes are crazy,-0.34,0.444,0.556,0.0,neg
5054,I love you,0.6369,0.0,0.192,0.808,pos
5055,1:46 It's so cool to walk around and spit out strong lyrics like Seunghee eats everything.,0.8312,0.0,0.597,0.403,pos
5056,Wool sisters ... changed from a fairy to a goddess,0.0,0.0,1.0,0.0,neu
5057,Good song,0.4404,0.0,0.256,0.744,pos
5058,"As one person who liked omg singing since ancient times, many people come to know through Queendom and I like it so much. I voted yesterday. Omgirl was very cool until the final stage !! I'm frowning",0.725,0.057,0.74,0.202,pos
5059,MV Jonber,0.0,0.0,1.0,0.0,neu
5060,"Oh my girl = water
Children = fire
Mamamu = smoke (?)",-0.34,0.231,0.769,0.0,neg
5061,"Oh my girl, I know that the contract period is not long now.",0.0,0.0,1.0,0.0,neu
5062,I'm number one.,0.0772,0.0,0.606,0.394,pos
5063,And all the last verses,0.0,0.0,1.0,0.0,neu
5064,Scene = 3:42 seconds,0.0,0.0,1.0,0.0,neu
5065,"3:43, 4:25 and it keeps turning",0.0,0.0,1.0,0.0,neu
5066,"Seunghee ... This is a complete thing. Every moment I pour out all my energy. This is a character that can only be loved completely. Filial piety was amazing. Jiho's last shot in Twilight still remains in the hike. Mimi's rap parts were more powerful and better than any other group.
Seung Hee is really something. she pours our all her energy every moment. This is a character that can only be loved. Hyo Jeong was Great too. The last shot of Ji Ho in Twilight stays in my mind. Mi mi's rap parts were more powerful and better than any other group",0.9854,0.0,0.733,0.267,pos
5067,"This concept is pretty, too! Everyone is pretty but this concept goes very well with Seunghee ^^",0.7637,0.0,0.649,0.351,pos
5068,"I felt that the children became stronger as I did the Queendom. Not to mention the stage quality. Try the genre that I didn't do. ㅠㅠ I'm so happy that everyone recognizes your talents now. And while the program was all hard, especially Hyojung felt the burden as a leader, and it would have been so good to lead the children so daringly, always talking and let's shine more and more into the world! Miracle always cheers❤❤❤❤❤❤❤",0.9631,0.047,0.711,0.242,pos
5069,"This time, Hyojung is crazy.",-0.34,0.375,0.625,0.0,neg
5070,And the real Seung Hee Geography game,0.0,0.0,1.0,0.0,neu
5071,I ripped off the stage.,0.0,0.0,1.0,0.0,neu
5072,Listen to wm. Make a video as fast as a cube next to it.,0.0,0.0,1.0,0.0,neu
5073,"Oh my girl. ..Once before I was cold ~ Jiho.
It's too bad even if it's old",-0.5423,0.2,0.8,0.0,neg
5074,One guerrilla a day.,0.0,0.0,1.0,0.0,neu
5075,It's a group that seems to come out the better if it's so good,0.7678,0.0,0.624,0.376,pos
5076,What's so good about this?,0.4927,0.0,0.556,0.444,pos
5077,Singing is exploding !! Live feels better than music,0.5399,0.0,0.697,0.303,pos
5078,"No, I'll show you a tiger face at the start;;",-0.296,0.216,0.784,0.0,neg
5079,Oh my girl is a bit fairy and the kids feel a little bit here.,0.0,0.0,1.0,0.0,neu
5080,"No other groups come back to Queendom or come back to the new song, but they're rowing when they're watering.",-0.1531,0.078,0.922,0.0,neg
5081,"If Ryan is Zeus, this is Poseidon ...",0.0,0.0,1.0,0.0,neu
5082,Oh My Girl Watches The Fairy And Arin To See,0.0,0.0,1.0,0.0,neu
5083,Seunghee..every shot is caught ..... so good ..... real success ..,0.8147,0.0,0.547,0.453,pos
5084,"Omgirl's unique dreamlike atmosphere is exactly the same, but the heart-beating power vocals and Cutie's glimpse",0.0,0.0,1.0,0.0,neu
5085,"Seung-hee, you are the best",0.6369,0.0,0.488,0.512,pos
5086,"No, why are you? ㅠ ㅠㅠㅠ Singing and performance are really good. It's a snap. I always knew I was bowing to Beanie. It was amazing. What if I didn't have Mimi Happart? ㅠㅠ When the last time Attention Duitduit and the voice voice scared the world ?? It feels like I'm doing it. If you peel off the soft skin, I think it's something you talk about when you do it. It's just perfect.",0.8765,0.062,0.766,0.172,pos
5087,"I think this queen is Oh My Girl
Confessor Jean In-O-M",0.0,0.0,1.0,0.0,neu
5088,Seunghee>. <,0.0,0.0,1.0,0.0,neu
5089,"It's a shalar Blauson with the clothes you've always seen.
Jiho infant hyojeong hair styling is so beautiful
/ Mimi rap true story? TT TT You are so good guys !!!
In addition to the concept of the fairy of the past, I want to see a lot of girl popping up like a toddler stage dressed in a suit
/ Oh my girl for a long time !! ♥",0.9477,0.0,0.772,0.228,pos
5090,It looks like a stone. Dog is cool!,0.6239,0.0,0.495,0.505,pos
5091,"Crazy
Beanie, treble, crazy. Wow.",0.0,0.453,0.189,0.358,neg
5092,"4:25 We're going crazy, we're going to win + We've won all those smiles in Goldfish Amazing ㅠ ㅠㅠㅠ ㅠㅠㅠ",0.9186,0.081,0.436,0.483,pos
5093,"Expressions are real ... Seung Hee Infant is not a joke in any concept, but other members have awkward moments, but the real Seung Hee ...",-0.3278,0.127,0.873,0.0,neg
5094,"Infant really dogs ㅠㅠㅠ ㅠㅠㅠ
Oh my girl",0.0,0.0,1.0,0.0,neu
5095,And the song is really good ㅠㅠ ㅠㅠㅠ .. And I've renewed my styling.,0.4927,0.0,0.803,0.197,pos
5096,Infant is crazy,-0.34,0.545,0.455,0.0,neg
5097,Really Seung Hee Hyo Jung Infant ㄹㅇ Crazy ㅠㅠㅠ ㅠㅠㅠ,-0.34,0.211,0.789,0.0,neg
5098,Hyojung Seunghee's vocals are really crazy,-0.4005,0.35,0.65,0.0,neg
5099,I don't know how many times a day ㅠㅠ I love it ㅠㅠ I love my heart when I walk out the first part of Seung Hee ㅠㅠ It's so cool,0.908,0.0,0.669,0.331,pos
5100,"""Don't be trapped in anxiety, do it""",0.2677,0.179,0.528,0.293,pos
5101,4:25 Crazy ...,-0.34,0.545,0.455,0.0,neg
5102,"Oh, oh my girl is the best vocal. How do subvocals do ad-living parts?",0.6369,0.0,0.756,0.244,pos
5103,The real song and the stage is amazing. LOL by nurture,0.8668,0.0,0.451,0.549,pos
5104,I feel like I'm doing a really cool thread.,0.624,0.0,0.495,0.505,pos
5105,ㅠㅠㅠ ㅠㅠㅠ Why are you crying? ㅠㅠ ㅠㅠㅠ We're coming ㅠㅠ ㅠㅠㅠ Seung Hee sister broke all the stage ...,-0.7096,0.247,0.753,0.0,neg
5106,It's okay to have seunghui and infant bangs.,0.2263,0.0,0.787,0.213,pos
5107,"When you walk out in front of Seung Hee, it's cool",0.3182,0.0,0.813,0.187,pos
5108,I really like the song ~ attention do it do it ~,0.4201,0.0,0.741,0.259,pos
5109,"Songs and performances are good, but what's the costume?",0.2382,0.0,0.804,0.196,pos
5110,Hyojeong's voice is so hard at the first chorus.,-0.2183,0.189,0.811,0.0,neg
