,comment,compound,negative,neutral,positive,whether_pos_or_neg
3781,"This brought back memories. I'm ugly crying now. 
Park Bom, you're a strong girl, and as a member of the very first kpop grp i fell in love with, I'll always watch your back.
#FirstLoveNeverDies",0.2732,0.153,0.668,0.179,pos
3782,"I'm crying a river rn (╥_╥)
Park Bom are the most strongest idol that I had known on my entire kpop stan live n I'm so lucky to stan them since 'Go away' era",0.5732,0.082,0.739,0.18,pos
3783,I do not why i am crying but i am happy to see her again ♥♥♥♥♥,0.78,0.0,0.617,0.383,pos
3784,"It's been a long time not hearing this song live by her, i am so emotional !!!! My high-school jam for sure, ahhhhh her voice bring back the memory!! Old but gold ♡",0.5229,0.0,0.865,0.135,pos
3785,"""are we in heaven"" I thought so too",0.5106,0.0,0.645,0.355,pos
3786,OMG I am almost crying ,-0.4228,0.483,0.517,0.0,neg
3787,"omg i’m literally crying, i first heard this song when i was in primary school and now im an uni freshman ",-0.4767,0.147,0.853,0.0,neg
3788,I’m crying bommie’s voice bringing me back to when she performed this in a wedding dress on a swing my blackjack heart,-0.4767,0.14,0.86,0.0,neg
3789,Miss you 2NE1❤️,-0.1531,0.444,0.556,0.0,neg
3790,This song always makes me cry,-0.4767,0.383,0.617,0.0,neg
3791,This is damn nostalgic and I am tearing up ,-0.4019,0.278,0.722,0.0,neg
3792,"Bro This Song takes me back to my 8th self , This Song was my Anthem !!!! Bin if ur goal was make all the blackjacks cry then....MS.PARK YOU DID IT ❤️ BLACKJACKFOREVER #2NE1ForeverAndalways",-0.6449,0.118,0.882,0.0,neg
3793,"Park Bom just stand there and sings is the most amazing things. Its effortless everyone and still, It makes me cry. J",0.2484,0.118,0.725,0.156,pos
3794,wth I’m tearing up ,-0.5267,0.531,0.469,0.0,neg
3795,Lenda ♡,0.0,0.0,1.0,0.0,neu
3796,Always precious ... Your voice is a masterpiece ... Thank you,0.8834,0.0,0.405,0.595,pos
3797,Park bom u made me cry  i miss 2ne1 so much,-0.5719,0.402,0.598,0.0,neg
3798,PARK BOOM FIGHTING!!!,-0.5229,0.628,0.372,0.0,neg
3799,How I miss her breathy voice. She gives me goosebump every Time. Her voice is really something else,-0.1531,0.091,0.909,0.0,neg
3800,This songs makes me all tears.2ne1 deserves better!!! They are all queens!!!,0.6209,0.0,0.73,0.27,pos
3801,I love her so much!!!,0.7249,0.0,0.371,0.629,pos
3802,I feel so much pain She is very strong women❤️❤️❤️,0.0038,0.253,0.494,0.254,pos
3803,"This is something that I grew up listening and it somehow really breaks my heart, The mixed feeling of happiness and sadness. *Inexplicable.*",0.296,0.107,0.704,0.189,pos
3804,This one makes me crying.. 2ne1 comeback,0.0,0.0,1.0,0.0,neu
3805,"Watchingg this makes me want to watch 2ne1’s old performances. Nothing can beat the legends, true queens of kpop industry! Fighting Park Bom! Blackjack forevs! ",0.3561,0.085,0.746,0.169,pos
3806,I'm crying. My blackjack heart!!!,-0.6093,0.498,0.502,0.0,neg
3807,"PARK BOM- I always respect you
You’re  the best in my heart
2NE1 will be back soon
FIGHTING!!!!!!!",0.858,0.0,0.639,0.361,pos
3808,Nailed it!,0.0,0.0,1.0,0.0,neu
3809,4M VIEWS FIGHTING ,-0.3612,0.556,0.444,0.0,neg
3810,ملكة للأبد,0.0,0.0,1.0,0.0,neu
3811,HANN is amazing cover by Bom,0.5859,0.0,0.568,0.432,pos
3812,i teared up and im sitting in class for god sake,0.2732,0.0,0.811,0.189,pos
3813,I need to watch this show. Where can I find it?,0.0,0.0,1.0,0.0,neu
3814,Fantástico ame está canción ❤❤❤❤❤❤❤,0.0,0.0,1.0,0.0,neu
3815,wah i see a lot of produce trainee here,0.0,0.0,1.0,0.0,neu
3816,"Her voice is so stable here, I can see her new agency is undoing the wrong things YG did to her voice. I cried.",-0.4279,0.207,0.689,0.104,neg
3817,I feel so sad,-0.5256,0.629,0.371,0.0,neg
3818,wtf! why am i tearing up??!,-0.695,0.543,0.457,0.0,neg
3819,"our queen, i grow up with this song",0.0,0.0,1.0,0.0,neu
3820,Tolong ini merindingnya sampe ke otak,0.0,0.0,1.0,0.0,neu
3821,"I cried during the whole thing, not even joking... I miss 2ne1",-0.286,0.216,0.664,0.12,neg
3822,Wtf MNET give her a proper mic I can hear the mic is not working well and ruining her performance ‍♀️,-0.7659,0.322,0.678,0.0,neg
3823,"=
KKKKKKK",0.0,0.0,1.0,0.0,neu
3824,I feel like bom is fighting more than anyone in this competition. SHE is all alone but standing tall. Every time she performs here I just feel so proud of her.,0.7173,0.092,0.704,0.204,pos
3825,I miss them,-0.1531,0.615,0.385,0.0,neg
3826,Even the other contestants recognized her song and been a fan of her.,0.3182,0.0,0.827,0.173,pos
3827,Bom we will always love you,0.6369,0.0,0.543,0.457,pos
3828,Cant help but think she worries about her mic. There was a moment when she tapped it. Good thing nothing major happened. Suguhaesss~,-0.1227,0.189,0.674,0.137,neg
3829,O my god...i'm crying with her voicefeels like it's been so long missing 2ne1,-0.4728,0.309,0.553,0.138,neg
3830,I was long time ago when i heard that everyday and cry a lot with the music video,-0.4767,0.181,0.819,0.0,neg
3831,"Just so you all know, she was having a problem hearing herself that's why she kept reaching around her back. She was trying to adjust her in-ear monitor. She even pointed at her mic at around 2:24 to signal the audio crew. :)",0.2732,0.058,0.839,0.103,pos
3832,"Park Bom be like: Hey 3rd Generation Groups, this is how a 2nd Generation Main Vocalist sounds like. 
Gaaaaahd!!! Her vocals never changed at all!! And i've missed her singing so much!!",0.6083,0.06,0.77,0.17,pos
3833,"All I can say is ""Goosebumps"". Woaahh the Chills! Keep fighting Park Bom! ❤️",-0.4738,0.204,0.796,0.0,neg
3834,Simple yet jaw dropping. Huehue,0.0,0.0,1.0,0.0,neu
3835,"My Bommie never fails to give chills on everyone.  Her voice is a blessing from the heaven.  Keep fighting, Bommie!  We are here to support you!  We love you!",0.9338,0.061,0.535,0.404,pos
3836,"This is a historic stage in Kpop history, already.",0.0,0.0,1.0,0.0,neu
3837,"2:27 her mic was having some issues, she's so professional handling problems on stage",-0.4522,0.186,0.814,0.0,neg
3838,Only kind hearted people and cool will stay for her.. Others with unpure soul can leave and will be cancelled. TQ,0.5423,0.124,0.656,0.22,pos
3839,"Whenever I hear Bom sings, I feel like Dara, CL and Minzy are with her.",0.3612,0.0,0.828,0.172,pos
3840,ITS OVER FOR YOU BITCHES WHEN 2NE1 COMES BACK,-0.5994,0.328,0.672,0.0,neg
3841,Weren’t mamamoo and Bom on a team together? Or was she joking? ,0.3094,0.0,0.816,0.184,pos
3842,See you in the Philippines this September QUEEN. Hoping you sing this song or perform Spring with Dara. ,0.4215,0.0,0.859,0.141,pos
3843,I really want to have english subs for this. I wanna know how the other groups appreciate Queen Bom,0.5095,0.0,0.777,0.223,pos
3844,go boomie,0.0,0.0,1.0,0.0,neu
3845,Im hoping for a surprise that all of 2ne1 can gather again together and perform on this stage,0.5994,0.0,0.754,0.246,pos
3846,"Among the 6 participants of Queendom,  Park Bom has the biggest international fandom (Blackjacks and Bomshells). We are outside Korea, so we can't do voting nor attend one of the queendom episodes. All we can do is stream her videos on youtube because it has an impact and points as what the criteria of the contest says. So please let's stream her videos uploaded by Queendom,  let's support and help her. Nolza!",0.8066,0.0,0.891,0.109,pos
3847,You don't know you miss it until you listen to it... #BOM ❤️❤️❤️,0.1139,0.0,0.893,0.107,pos
3848,I love you.,0.6369,0.0,0.192,0.808,pos
3849,go park bom,0.0,0.0,1.0,0.0,neu
3850,I was in mid school when i heard this song & now i'm mom to my son & still can't get enough of this song ❤,0.0,0.0,1.0,0.0,neu
3851,"*BOM*
*DARA*
*CL*
*MINZY*
*2NE1*
*BLACKJACK*",0.0,0.0,1.0,0.0,neu
3852,my first kpop grup that i love is not bigbang nor snsd but it is 2ne1. and i love them so much.,0.8555,0.0,0.682,0.318,pos
3853,"Why i'm crying
I'm so proud the legend park bom fighting!",-0.3609,0.341,0.463,0.196,neg
3854,"I got it. That's how kpop world is, right now. As long as they like you they will support you. How sad. If that is the case why they should have to perform if in the end its up on how many people will support them because they know them but not because they are more talented and have a great performance than others. But still it's okay as long as we see our queen Bom performing and enjoying on stage. Hope that she can bring her members .",0.977,0.019,0.728,0.253,pos
3855,OMG THIS SONG ,0.0,0.0,1.0,0.0,neu
3856,I was so sad when she got the 5th position,-0.5256,0.298,0.702,0.0,neg
3857,Our Queen come back ,0.0,0.0,1.0,0.0,neu
3858,"I got goosebumps. I really miss seeing them performing togethwr :""(",-0.2247,0.191,0.809,0.0,neg
3859,Park Bom ,0.0,0.0,1.0,0.0,neu
3860,queen <3,0.4404,0.0,0.256,0.744,pos
3861,Huhuhu bom you made me cry ,-0.4767,0.383,0.617,0.0,neg
3862,Wow... the nostalgia... had a good trip down memory lane. Thanks Park Bom for this performance!,0.7263,0.0,0.681,0.319,pos
3863,I miss you ,-0.1531,0.615,0.385,0.0,neg
3864,"Hermoso, simplemente arte. ❤",0.0,0.0,1.0,0.0,neu
3865,WE LOVE YOU PARK BOM!! 2NE1 FOREVER,0.6988,0.0,0.556,0.444,pos
3866,You can really see other girls how they respect Bommie. The way they react and the way their expressions  Go Bommie! All fandoms loves you ,0.7959,0.0,0.764,0.236,pos
3867,Bomi ❤️❤️❤️,0.0,0.0,1.0,0.0,neu
3868,Keep streaming,0.0,0.0,1.0,0.0,neu
3869,2ne1 still my ultimate girlgroup. Gosh how I miss her,-0.1531,0.167,0.833,0.0,neg
3870,I love uou Bom,0.6369,0.0,0.323,0.677,pos
3871,唱歌很喘的樣子 沒有惡意啊！,0.0,0.0,1.0,0.0,neu
3872,these tears are traitors. can't stop them from wanting to flow out.,-0.0031,0.138,0.725,0.137,neg
3873,Fada sem defeitos ✊,0.0,0.0,1.0,0.0,neu
3874,"Bom with her voice, both are so beautiful!",0.7417,0.0,0.57,0.43,pos
3875,"I have always and forever loved her! Dara and Park Bom are my all time female idol! While I still dreaming abt Daragon, Park Bom came back strongly and brought me back to all these beautiful memories :(. Why is it so difficult for them to be happy and successful??? They deserve better",0.9595,0.047,0.641,0.312,pos
3876,Im crying and im really really ugly crying. My Blackjack heart ❤️,-0.8771,0.528,0.472,0.0,neg
3877,Eargasmtry with earphones tho.❤blackjacks,0.0,0.0,1.0,0.0,neu
3878,blackjacks forevs!!!! ❤❤❤,0.0,0.0,1.0,0.0,neu
3879,one of the unique voice,0.0,0.0,1.0,0.0,neu
3880,Love you bom,0.6369,0.0,0.323,0.677,pos
3881,Queen is back ,0.0,0.0,1.0,0.0,neu
3882,"I got chills, like damn girl you be slaying everyone with them vocals!",-0.126,0.193,0.645,0.161,neg
3883,"This is how a main vocalist should SLAAAYY!!!! I hope all the 2nd gens wake up and vote for her after ranking almost last for this performance ... 
Looking forward to reactions from the other members  or will there be suprises soon ",0.6209,0.0,0.906,0.094,pos
3884,(G)idle and Bom,0.0,0.0,1.0,0.0,neu
3885,Soy yo o boom estaba nerviosa! :(,-0.4926,0.39,0.61,0.0,neg
3886,Just OMG,0.0,0.0,1.0,0.0,neu
3887,I miss her sound....So special!,0.3382,0.243,0.303,0.454,pos
3888,Queen Park Bom,0.0,0.0,1.0,0.0,neu
3889,omo i really miss 2ne1,-0.2247,0.387,0.613,0.0,neg
3890,We all know Park Bom is the queen,0.0,0.0,1.0,0.0,neu
3891,I LOVE IT,0.6369,0.0,0.192,0.808,pos
3892,I can't wait for next episode,0.0,0.0,1.0,0.0,neu
3893,"Why whyyy ,, suddenly so sensitive. ",0.0,0.0,1.0,0.0,neu
3894,the real queen,0.0,0.0,1.0,0.0,neu
3895,"Rosé covered this on the Blackpink tour, I just realised",0.0,0.0,1.0,0.0,neu
3896,❤️,0.0,0.0,1.0,0.0,neu
3897,เสียงแบบนี้มีคนเดียวจริงๆนะ ถึงหน้าจะเปลี่ยนแค่ไหน แต่เสียงไม่มีเปลี่ยน โตมากับ 2ne1 เด้,0.0,0.0,1.0,0.0,neu
3898,Make me crying,-0.4767,0.608,0.392,0.0,neg
3899,"=
She's very confident and comfortable in this performance. My Queen!!!!",0.8491,0.0,0.493,0.507,pos
3900,I hope Bom will bring 2NE1's stage on this show,0.4404,0.0,0.734,0.266,pos
3901,Why did I feel sad and cry when she was standing on the stage to perform alone?.. I miss 2ne1 ,-0.7783,0.342,0.658,0.0,neg
3902,When the thing open I thought the other members will come and perform together and my heartbeat beated fast!! But I was wrong but I had feelings the group is gonna perform together later,-0.3887,0.081,0.919,0.0,neg
3903,"If 2NE1 join at Queendom, what do you think will happen????? ✌✌✌✌",0.4871,0.0,0.777,0.223,pos
3904,3rd generation groups still have so much respect for 2nd generation singers  ITS SO BEAUTIFUL ,0.8761,0.0,0.59,0.41,pos
3905,"Cl should leave yg, collect her girls and together conquer the kpop industry.",-0.0516,0.091,0.909,0.0,neg
3906,Aaahhh Bomie!!! Why am I crying while watching this? This song brings back a lot of memories! I miss the girls so much  #Proud #Blackjack,-0.7067,0.227,0.773,0.0,neg
3907,2ne1 2019 pls!!!!!! ,0.0,0.0,1.0,0.0,neu
3908,"MNET, PLEASE REUNITE 2NE1 ON THIS PROGRAM!!!",0.4898,0.0,0.654,0.346,pos
3909,I'll always be grateful of D-Nation for helping Bom get back up to her feet and sing again. Thank you so much,0.7717,0.0,0.712,0.288,pos
3910,Queen!!,0.0,0.0,1.0,0.0,neu
3911,ทำไมหน้าบวมจัง,0.0,0.0,1.0,0.0,neu
3912,Im cry :'(((((,-0.4767,0.608,0.392,0.0,neg
3913,You and I together ❤️❤️,0.0,0.0,1.0,0.0,neu
3914,"I had to swallow back tears.. who cut onions in here :,( my girl Bommie deserves this and so much more ",-0.2732,0.1,0.9,0.0,neg
3915,please come back 2NE1  ... IM Madly crying,-0.5423,0.443,0.382,0.176,neg
3916,"This song is really nostalgic. It reminds me of my childhood when the Internet wasn’t available in my area yet and the only way to listen to this song was waiting for the radio to broadcast it. I don’t even remember how much time I spent every night beside my little radio hearing this song before going to bed. Now everything has changed but it’s still broken-hearted to see 2NE1- a legend Kpop girl group disbanding. There are many unique girl groups currently, but basically none of them gives me the feelings that 2NE1 used to.",0.0,0.0,1.0,0.0,neu
3917,Did BJs really stop streaming all of a sudden?!,-0.4186,0.285,0.715,0.0,neg
3918,I cried when I heard that first note  the Queen Park Bom,-0.3818,0.224,0.776,0.0,neg
3919,I feel like crying too!!  I miss 2NE1!,-0.4724,0.503,0.271,0.226,neg
3920,"O:01 wow it's feel like nostalgia
1:12 i don't cry, really",0.834,0.0,0.442,0.558,pos
3921,Can’t wait next eps when she cover another group ,0.0,0.0,1.0,0.0,neu
3922,"I'm so sorrry, I cried so much ",-0.4364,0.365,0.635,0.0,neg
3923,"For the whole duration of this video, I just legit cried to my heart content. I really miss the four of them performing. And everytime those kpop idols react backstage, my reaction was always ""same girl, same"". I really want 2ne1 to be together again. This perf was so beautiful and yeah, nostalgic. Go Bom!  OT4 #FOURever",0.7047,0.072,0.78,0.149,pos
3924,Omg! Why am i tearing up ,0.0,0.0,1.0,0.0,neu
3925,Where can I see the full ep or know where to watch the clips from?,0.0,0.0,1.0,0.0,neu
3926,And i'm missing 2ne1 now:'),-0.296,0.355,0.645,0.0,neg
3927,She's brave enough to stand and sing alone. ,0.34,0.175,0.526,0.298,pos
3928,I'm cry :'(,-0.743,0.863,0.137,0.0,neg
3929,"I know,this is so amazing and pure,I always love bom voice since I knew 2ne1,and always I love her voice and personality,love you so much park bom",0.9356,0.0,0.613,0.387,pos
3930,Im SONE. im support you boom. you queen with snsd and 2ne1.  love u.,0.7845,0.0,0.635,0.365,pos
3931,i From VietNam Love Korea <3,0.7964,0.0,0.297,0.703,pos
3932,Im cry and miss you Bom :(,-0.765,0.655,0.345,0.0,neg
3933,Share this bomshells❤,0.296,0.0,0.476,0.524,pos
3934,My eyes... Omg! I cried so hard.. I miss them..,-0.5818,0.443,0.557,0.0,neg
3935,The last part gave me goosebumps,0.0,0.0,1.0,0.0,neu
3936,"Its OK to be placed 5th, remember this is the first round, she'll slowly regained more k-fans again",0.4466,0.0,0.853,0.147,pos
3937,Ayyy Park Bom tiene una hermosa voz  me hizo llorar wowww ,0.0,0.0,1.0,0.0,neu
3938,Queen,0.0,0.0,1.0,0.0,neu
3939,Keep streaming,0.0,0.0,1.0,0.0,neu
